NAME	NES	FDR.q.val
GO_POSITIVE_REGULATION_OF_AXON_EXTENSION	1.9900148	0.10363409
GO_REGULATION_OF_MYOTUBE_DIFFERENTIATION	1.9357649	0.14564079
REACTOME_COLLAGEN_DEGRADATION	1.9187287	0.13246855
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1.9178885	0.100168526
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	1.9039581	0.10184651
GO_NEGATIVE_REGULATION_OF_CHEMOTAXIS	1.8950043	0.09819725
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1.8919296	0.08883377
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1.8832923	0.08967243
GO_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	1.8825902	0.08015698
GO_POSITIVE_REGULATION_OF_AXONOGENESIS	1.8582053	0.10621854
GO_REGULATION_OF_AXONOGENESIS	1.8569973	0.09797022
GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	1.8412197	0.11278948
REACTOME_MET_ACTIVATES_PTK2_SIGNALING	1.8354163	0.11333834
GO_AXON_EXTENSION	1.8354034	0.10524273
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1.8314859	0.10301738
GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	1.8282717	0.10120356
GO_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	1.8194522	0.10963959
GO_REGULATION_OF_AXON_GUIDANCE	1.8100613	0.11868736
REACTOME_ECM_PROTEOGLYCANS	1.8039271	0.122318745
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	1.7947975	0.13227244
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	1.786118	0.14031108
GO_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	1.7815629	0.14313298
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	1.7799824	0.13967702
GO_CARDIAC_ATRIUM_DEVELOPMENT	1.779283	0.13531996
GO_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	1.7701905	0.14472763
REACTOME_SYNDECAN_INTERACTIONS	1.7624322	0.15402624
GO_REGULATION_OF_EXTENT_OF_CELL_GROWTH	1.7608376	0.15176567
GO_NEGATIVE_REGULATION_OF_AXONOGENESIS	1.7543961	0.1583519
GO_INTERMEDIATE_FILAMENT_BASED_PROCESS	1.7537643	0.15424165
GO_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	1.7472577	0.16157311
GO_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	1.7298182	0.1942962
GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION	1.7174746	0.21865362
GO_ACTIN_CYTOSKELETON_REORGANIZATION	1.7063138	0.24180573
GO_MYOTUBE_DIFFERENTIATION	1.7017652	0.24804227
GO_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	1.7015716	0.24137376
GO_REGULATION_OF_GLUCONEOGENESIS	1.6983418	0.24298026
GO_NEGATIVE_REGULATION_OF_AXON_GUIDANCE	1.6942474	0.2479415
GO_NEGATIVE_REGULATION_OF_AXON_EXTENSION	1.6891383	0.25581565
GO_ENDOTHELIAL_CELL_CHEMOTAXIS	1.6867023	0.2559659
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	1.6855617	0.25269046
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1.683961	0.25048065
GO_SYNCYTIUM_FORMATION	1.6794233	0.2565646
REACTOME_HS_GAG_BIOSYNTHESIS	1.6786429	0.25253314
GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	1.6760974	0.25445068
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1.670517	0.26380894
GO_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	1.669395	0.26174554
GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION	1.668469	0.25912812
REACTOME_COLLAGEN_FORMATION	1.668251	0.2543734
REACTOME_SIGNALING_BY_PDGF	1.6669604	0.25249538
GO_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION	1.6663449	0.24912636
REACTOME_RAB_REGULATION_OF_TRAFFICKING	1.6633499	0.25247934
GO_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	1.6608678	0.25396097
GO_NEURON_PROJECTION_EXTENSION	1.6585798	0.25499037
REACTOME_MET_PROMOTES_CELL_MOTILITY	1.6572548	0.2535644
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.6533431	0.25966018
GO_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	1.6532335	0.2555333
KEGG_NOTCH_SIGNALING_PATHWAY	1.6523365	0.25325537
GO_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	1.6456063	0.26878577
REACTOME_TBC_RABGAPS	1.6453736	0.26493442
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	1.6448047	0.26231042
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	1.6398566	0.27181274
REACTOME_HS_GAG_DEGRADATION	1.6377814	0.2732143
GO_AXON_DEVELOPMENT	1.6351655	0.27615362
GO_CELL_FATE_COMMITMENT	1.6237403	0.30452567
GO_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	1.6213603	0.30687147
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	1.6212695	0.30248076
GO_REGULATION_OF_ACTIN_NUCLEATION	1.6154032	0.3146808
KEGG_ECM_RECEPTOR_INTERACTION	1.6134226	0.31612357
GO_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	1.6134127	0.31154206
KEGG_BASAL_CELL_CARCINOMA	1.6126742	0.30930743
GO_VIRAL_BUDDING_VIA_HOST_ESCRT_COMPLEX	1.6079162	0.31959683
GO_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	1.6033067	0.32918444
GO_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	1.6009433	0.33235058
GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	1.6003823	0.3296455
GO_LUNG_EPITHELIUM_DEVELOPMENT	1.5930866	0.3486282
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	1.5924153	0.34619668
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1.5917212	0.34409332
GO_NEGATIVE_REGULATION_OF_AUTOPHAGY	1.5915251	0.34035292
GO_ORGANIC_CATION_TRANSPORT	1.5883491	0.34627563
GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY	1.5849472	0.3525723
GO_REGULATION_OF_CELL_MORPHOGENESIS	1.5815856	0.35984126
GO_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	1.5804769	0.35955143
GO_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	1.5794196	0.35857257
GO_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	1.5769125	0.36304048
GO_NATURAL_KILLER_CELL_ACTIVATION	1.5768243	0.35897163
GO_GASTRULATION_WITH_MOUTH_FORMING_SECOND	1.5743346	0.36297727
GO_REGULATION_OF_NEURON_PROJECTION_REGENERATION	1.565093	0.39033073
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	1.5646479	0.38767475
