NAME	NES	FDR.q.val
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	1.8266851	1
REACTOME_DNA_METHYLATION	1.8226085	0.8530483
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	1.8081522	0.6781067
REACTOME_TIGHT_JUNCTION_INTERACTIONS	1.7510037	0.9613819
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	1.6858655	1
GO_MICROTUBULE_DEPOLYMERIZATION	1.6780608	1
KEGG_ABC_TRANSPORTERS	1.6713483	1
GO_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	1.6661181	1
REACTOME_GLUTATHIONE_CONJUGATION	1.6561195	1
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	1.647169	1
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	1.6394275	1
GO_PEPTIDYL_L_CYSTEINE_S_PALMITOYLATION	1.6199358	1
GO_REPLICATION_FORK_PROCESSING	1.599333	1
GO_POSITIVE_REGULATION_OF_PROTEIN_MATURATION	1.5987688	1
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	1.5925554	1
GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	1.5917519	1
GO_CYTOPLASMIC_MICROTUBULE_ORGANIZATION	1.5881579	1
GO_MICROTUBULE_NUCLEATION	1.5860834	0.9939553
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING	1.5831906	0.965044
REACTOME_COLLAGEN_DEGRADATION	1.5792282	0.9481385
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	1.5738103	0.9442136
GO_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.5669073	0.9535195
REACTOME_CENTROSOME_MATURATION	1.5622783	0.9462086
GO_INCLUSION_BODY_ASSEMBLY	1.5603284	0.9204359
REACTOME_DEPURINATION	1.5600067	0.8861289
GO_NEGATIVE_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	1.5574391	0.8698012
GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	1.5446308	0.9299352
GO_GLUTATHIONE_DERIVATIVE_BIOSYNTHETIC_PROCESS	1.542277	0.9135003
GO_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	1.5250703	1
GO_ENERGY_COUPLED_PROTON_TRANSMEMBRANE_TRANSPORT_AGAINST_ELECTROCHEMICAL_GRADIENT	1.5117358	1
GO_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	1.5005367	1
GO_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION	1.4889017	1
GO_REGULATION_OF_CARTILAGE_DEVELOPMENT	1.487261	1
REACTOME_NUCLEOSOME_ASSEMBLY	1.482478	1
GO_MRNA_TRANSPORT	1.4795042	1
GO_HISTONE_H2A_ACETYLATION	1.4768944	1
GO_DNA_PACKAGING	1.4740298	1
GO_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	1.4725653	1
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	1.4703475	1
GO_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING	1.4636171	1
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	1.4568596	1
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE	1.4557009	1
GO_ENDODERM_FORMATION	1.4551375	1
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	1.4483758	1
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	1.446705	1
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	1.445392	1
GO_NEGATIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	1.4430369	1
GO_PHOSPHOLIPID_CATABOLIC_PROCESS	1.4412963	1
GO_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	1.4405546	1
GO_CELL_CYCLE_CHECKPOINT	1.4404542	1
GO_REGULATION_OF_PROTEIN_DEACETYLATION	1.4402488	1
GO_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.43976	1
GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	1.4376583	1
GO_REGULATION_OF_VESICLE_FUSION	1.4365523	1
GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	1.43569	1
GO_REGULATION_OF_HISTONE_DEACETYLATION	1.4341115	1
GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	1.4303465	1
GO_GLUTATHIONE_METABOLIC_PROCESS	1.4294958	1
REACTOME_MET_ACTIVATES_PTK2_SIGNALING	1.429128	1
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	1.4284945	0.99492925
REACTOME_HDACS_DEACETYLATE_HISTONES	1.422603	1
GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	1.4214704	1
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	1.4205704	1
GO_CHROMOSOME_CONDENSATION	1.4165117	1
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	1.414277	1
GO_MICROTUBULE_POLYMERIZATION	1.4118148	1
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION	1.4083568	1
GO_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	1.4073968	1
GO_SNRNA_PROCESSING	1.4066194	1
GO_MAMMARY_GLAND_EPITHELIAL_CELL_PROLIFERATION	1.4048748	1
REACTOME_FORMATION_OF_THE_BETA_CATENIN:TCF_TRANSACTIVATING_COMPLEX	1.401345	1
GO_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	1.399192	1
GO_MRNA_3_END_PROCESSING	1.3991617	0.9995409
GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	1.3988907	0.98786944
GO_PROTEIN_DEPOLYMERIZATION	1.3970292	0.98717326
GO_HISTONE_H4_K5_ACETYLATION	1.3932151	0.9999097
GO_INOSITOL_PHOSPHATE_METABOLIC_PROCESS	1.3931527	0.9872551
GO_REGULATION_OF_RECEPTOR_INTERNALIZATION	1.3905555	0.99165994
GO_MRNA_EXPORT_FROM_NUCLEUS	1.3891287	0.98823786
GO_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	1.389084	0.9762104
GO_MEIOTIC_CELL_CYCLE_PROCESS	1.3877251	0.97233564
GO_ANION_HOMEOSTASIS	1.386144	0.9703462
GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	1.3842503	0.9707217
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	1.3804897	0.9828623
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	1.3803953	0.9719054
GO_CILIUM_MOVEMENT	1.3784664	0.9726679
GO_MITOTIC_CELL_CYCLE_CHECKPOINT	1.3759528	0.9774639
GO_REGULATION_OF_MICROTUBULE_BASED_PROCESS	1.3748392	0.9739766
GO_REGULATION_OF_CILIUM_ASSEMBLY	1.3743995	0.9658885
REACTOME_AURKA_ACTIVATION_BY_TPX2	1.3739235	0.9580923
GO_CILIUM_ORGANIZATION	1.3692888	0.97579724
GO_MEIOSIS_I_CELL_CYCLE_PROCESS	1.3672009	0.97828186
GO_CHROMATIN_ASSEMBLY	1.3671349	0.9681278
GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	1.3669208	0.959271
GO_MICROTUBULE_BUNDLE_FORMATION	1.3658783	0.95523745
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1.3653361	0.948498
REACTOME_INOSITOL_PHOSPHATE_METABOLISM	1.3641912	0.94577086
GO_MEIOTIC_CHROMOSOME_SEGREGATION	1.3575172	0.9768241
GO_HISTONE_H4_ACETYLATION	1.355036	0.9823949
GO_SPINDLE_LOCALIZATION	1.3535519	0.98198605
GO_DNA_INTEGRITY_CHECKPOINT	1.3531839	0.97434694
GO_RNA_3_END_PROCESSING	1.3525428	0.96883553
KEGG_GLUTATHIONE_METABOLISM	1.3525028	0.95966583
GO_MAST_CELL_MEDIATED_IMMUNITY	1.3502285	0.96429735
GO_MEMBRANE_RAFT_ORGANIZATION	1.3482195	0.9673801
GO_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	1.3479457	0.9598644
KEGG_INOSITOL_PHOSPHATE_METABOLISM	1.3478886	0.9512273
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	1.3462291	0.9520705
GO_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER	1.3454374	0.94837976
REACTOME_CHROMATIN_ORGANIZATION	1.3446144	0.9446573
GO_CHROMATIN_REMODELING	1.344275	0.93805915
GO_PROTEIN_LOCALIZATION_TO_CHROMATIN	1.3414949	0.946064
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	1.3399127	0.9473612
KEGG_BLADDER_CANCER	1.3355472	0.964718
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1.332389	0.9755115
REACTOME_GENE_SILENCING_BY_RNA	1.3316364	0.97145826
GO_POSITIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	1.3296715	0.97500145
GO_POSITIVE_REGULATION_OF_PROTEIN_OLIGOMERIZATION	1.3295978	0.9671648
REACTOME_MITOTIC_G2_G2_M_PHASES	1.3266819	0.97651476
GO_REGULATION_OF_CELL_CYCLE_CHECKPOINT	1.3254552	0.97587043
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	1.3246949	0.9724105
GO_MRNA_SPLICE_SITE_SELECTION	1.3233595	0.9720923
GO_NEURON_FATE_COMMITMENT	1.3229148	0.96688426
REACTOME_CELL_JUNCTION_ORGANIZATION	1.3224565	0.9618249
GO_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	1.3207072	0.9644691
GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	1.3166935	0.9806807
GO_NEGATIVE_REGULATION_OF_ENDOCYTOSIS	1.3154624	0.9801433
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	1.3149754	0.9753417
GO_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	1.3144187	0.97125596
GO_HISTONE_DEACETYLATION	1.3123871	0.97549456
GO_RESPONSE_TO_MITOCHONDRIAL_DEPOLARISATION	1.3098308	0.9834165
GO_NEGATIVE_REGULATION_OF_MRNA_PROCESSING	1.3086537	0.9825081
GO_MICROTUBULE_BASED_PROCESS	1.3067045	0.9871712
GO_MACROMOLECULE_DEACYLATION	1.3055252	0.9870722
GO_NEGATIVE_REGULATION_OF_RNA_SPLICING	1.3052227	0.98162574
GO_RECEPTOR_CLUSTERING	1.2998809	1
KEGG_REGULATION_OF_AUTOPHAGY	1.2997941	0.9992116
GO_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS	1.2993618	0.9944346
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_ARREST	1.2987094	0.9908643
GO_PHOTORECEPTOR_CELL_DEVELOPMENT	1.2980928	0.9873878
GO_NEGATIVE_REGULATION_OF_PROTEIN_COMPLEX_DISASSEMBLY	1.2977414	0.9822979
