NAME	NES	FDR.q.val
REACTOME_SELENOAMINO_ACID_METABOLISM	2.686901	0
KEGG_RIBOSOME	2.5968797	0
REACTOME_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL	2.5218315	0
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC	2.5216632	0
REACTOME_RRNA_PROCESSING	2.505857	0
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	2.4624822	0
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	2.411074	0
GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.3917556	0
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.3811202	0
GO_RIBOSOME_BIOGENESIS	2.3476574	0
GO_RRNA_METABOLIC_PROCESS	2.3387232	0
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	2.3120039	0
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	2.3002815	0
GO_TRANSLATIONAL_INITIATION	2.299469	0
GO_NCRNA_METABOLIC_PROCESS	2.2568796	5.81446e-05
GO_NCRNA_PROCESSING	2.2509003	5.4510565e-05
GO_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	2.247339	5.130406e-05
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.2366574	9.7400334e-05
GO_CELL_FATE_DETERMINATION	2.2287962	9.227401e-05
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	2.1937323	0.00030835724
GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	2.1808805	0.0003357561
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.1654506	0.00048343153
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	2.1569457	0.0005017588
REACTOME_TRNA_AMINOACYLATION	2.1518347	0.0005175621
GO_PROTEIN_TARGETING_TO_MEMBRANE	2.1203496	0.00088584365
GO_MATURATION_OF_SSU_RRNA	2.1166184	0.0009533794
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	2.0979998	0.0014111322
REACTOME_INFLUENZA_INFECTION	2.0913193	0.0016135849
GO_AMINO_ACID_ACTIVATION	2.0912197	0.001557944
GO_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_	2.0621727	0.0027222007
KEGG_DNA_REPLICATION	2.053388	0.0031189646
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	2.0487099	0.0033260246
REACTOME_SIGNALING_BY_RETINOIC_ACID	2.0473263	0.0033589914
GO_VIRAL_GENE_EXPRESSION	2.0450025	0.0033112448
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	2.0331671	0.003899543
GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	2.0280044	0.004158369
REACTOME_TRANSLATION	2.0231261	0.004431023
GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	2.0148914	0.0048964536
REACTOME_DNA_STRAND_ELONGATION	2.005137	0.00590531
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	1.9613403	0.010710197
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	1.9526455	0.011579377
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	1.9458266	0.01244465
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	1.9430516	0.012775363
GO_TRNA_METABOLIC_PROCESS	1.928922	0.015227793
GO_RIBOSOME_ASSEMBLY	1.925279	0.015853263
GO_VITAMIN_METABOLIC_PROCESS	1.9212091	0.01628248
GO_CHONDROCYTE_DIFFERENTIATION	1.8970816	0.022679603
GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	1.8952457	0.022888638
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	1.8924459	0.023164935
GO_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	1.8622099	0.033594616
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1.8418485	0.043111235
REACTOME_ELASTIC_FIBRE_FORMATION	1.8354012	0.045611203
GO_CELLULAR_AMINO_ACID_CATABOLIC_PROCESS	1.8332597	0.046059657
GO_ARTERY_DEVELOPMENT	1.8326952	0.04548437
REACTOME_EXTENSION_OF_TELOMERES	1.8310338	0.045497183
GO_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	1.8295627	0.04533136
GO_DNA_DEPENDENT_DNA_REPLICATION	1.828954	0.044972338
GO_COLLAGEN_FIBRIL_ORGANIZATION	1.8189274	0.049608454
GO_PROSTANOID_BIOSYNTHETIC_PROCESS	1.8050023	0.057296142
GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	1.8021781	0.058276948
GO_DNA_REPLICATION_INITIATION	1.7931547	0.063844934
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS	1.7926741	0.06323257
GO_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	1.7915592	0.06311832
GO_TRNA_METHYLATION	1.7887874	0.06381198
GO_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	1.7887783	0.062830254
GO_COMPLEMENT_ACTIVATION	1.7872893	0.06282356
GO_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS	1.7859826	0.062696226
GO_ARTERY_MORPHOGENESIS	1.7850113	0.062180515
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	1.7709942	0.07184867
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	1.7703878	0.071407914
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	1.7685231	0.07177592
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	1.7647918	0.07385134
GO_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING	1.7613415	0.075429335
REACTOME_TRNA_PROCESSING	1.7572036	0.07774541
GO_TRNA_PROCESSING	1.7541012	0.079194106
GO_MELANOCYTE_DIFFERENTIATION	1.7518892	0.080051176
GO_RNA_METHYLATION	1.7512903	0.07958672
REACTOME_SIGNALING_BY_BMP	1.7504436	0.079068385
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	1.7488012	0.07919132
GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	1.7480582	0.07884595
GO_AORTA_DEVELOPMENT	1.745615	0.079997525
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	1.7455798	0.07906548
GO_DNA_REPLICATION	1.7450083	0.078710444
GO_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	1.7428427	0.079503246
GO_NEGATIVE_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION	1.7418786	0.07932982
GO_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	1.7418008	0.078509666
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	1.7348701	0.08324654
GO_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION	1.730807	0.085828856
GO_EXTRACELLULAR_MATRIX_ASSEMBLY	1.7290758	0.08631328
REACTOME_LAGGING_STRAND_SYNTHESIS	1.7256981	0.08804908
GO_ANIMAL_ORGAN_FORMATION	1.7239192	0.088720515
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	1.7223246	0.089197196
GO_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	1.7132943	0.09627229
KEGG_MISMATCH_REPAIR	1.713056	0.09541803
GO_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	1.7089454	0.09832069
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	1.7065619	0.09960242
GO_CELLULAR_AMINO_ACID_BIOSYNTHETIC_PROCESS	1.7064177	0.09879566
GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	1.7043573	0.09960875
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	1.703879	0.09903193
GO_NUCLEAR_DNA_REPLICATION	1.700753	0.100822024
GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS	1.6949145	0.10543515
GO_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_	1.6947347	0.10462827
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	1.689784	0.10899994
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	1.6862148	0.11181752
GO_CELL_CYCLE_DNA_REPLICATION	1.6825343	0.11457373
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	1.6821885	0.11381285
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	1.6821259	0.11279052
GO_GLUTAMINE_METABOLIC_PROCESS	1.6819056	0.11191052
GO_MATURATION_OF_LSU_RRNA	1.6810794	0.11167489
GO_UROGENITAL_SYSTEM_DEVELOPMENT	1.6760099	0.116253406
GO_AORTA_MORPHOGENESIS	1.6743807	0.11689755
REACTOME_DUAL_INCISION_IN_TC_NER	1.6738778	0.11644107
GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	1.668918	0.12092917
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	1.6687049	0.12014769
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION	1.6651342	0.12276574
GO_NUCLEOTIDE_EXCISION_REPAIR	1.6646104	0.12222747
GO_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	1.6637838	0.12216383
GO_TRNA_MODIFICATION	1.6617788	0.12348856
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	1.6608071	0.12352725
GO_ICOSANOID_BIOSYNTHETIC_PROCESS	1.6578788	0.12570189
GO_RENAL_SYSTEM_DEVELOPMENT	1.6525717	0.13059388
GO_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	1.6501168	0.13217333
GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	1.6499168	0.13134488
GO_REGULATION_OF_TRANSLATIONAL_FIDELITY	1.6494758	0.13079506
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	1.6490299	0.13020347
GO_ORGANIC_ACID_CATABOLIC_PROCESS	1.6469231	0.13166453
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	1.645372	0.13241625
REACTOME_ECM_PROTEOGLYCANS	1.6435162	0.1334926
GO_REGULATION_OF_CARTILAGE_DEVELOPMENT	1.6429212	0.13319282
KEGG_PYRIMIDINE_METABOLISM	1.6427448	0.13235183
GO_NEGATIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	1.6420224	0.13223557
GO_TELOMERE_ORGANIZATION	1.6393936	0.13462973
GO_CONNECTIVE_TISSUE_DEVELOPMENT	1.6370311	0.13625115
GO_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.6365658	0.13580497
KEGG_ARACHIDONIC_ACID_METABOLISM	1.634575	0.13705118
GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS	1.6340151	0.13653925
GO_REGULATION_OF_STEROID_METABOLIC_PROCESS	1.6328865	0.13698013
GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION	1.6318696	0.13725576
KEGG_BUTANOATE_METABOLISM	1.630869	0.13746421
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	1.630381	0.13706581
GO_ALPHA_AMINO_ACID_METABOLIC_PROCESS	1.6252271	0.14237663
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	1.6250238	0.14162925
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	1.6239208	0.14194168
GO_FOLIC_ACID_METABOLIC_PROCESS	1.6211431	0.14433298
REACTOME_ACTIVATION_OF_SMO	1.6187904	0.14631511
GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	1.6171706	0.14717355
GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY	1.6154736	0.1484087
GO_CHEMOKINE_PRODUCTION	1.613446	0.15011226
GO_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	1.612633	0.15016298
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1.6118687	0.1501242
GO_RESPONSE_TO_PROSTAGLANDIN	1.6071938	0.1552649
GO_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	1.60539	0.15678063
GO_CARTILAGE_DEVELOPMENT	1.604106	0.15738548
GO_PROTEIN_TARGETING	1.6040617	0.15640402
REACTOME_METABOLISM_OF_NON_CODING_RNA	1.6034223	0.15619722
GO_PEPTIDYL_CYSTEINE_MODIFICATION	1.6010062	0.15823665
GO_CHONDROCYTE_DEVELOPMENT	1.5989261	0.15992235
GO_NEGATIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS	1.5988853	0.1589605
GO_BONE_MORPHOGENESIS	1.5988241	0.15806115
GO_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	1.59741	0.15905483
GO_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	1.595962	0.15991928
GO_GLOMERULUS_DEVELOPMENT	1.5947663	0.16046135
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES	1.5922095	0.16267526
GO_PIGMENT_CELL_DIFFERENTIATION	1.5899086	0.16461135
GO_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	1.5894707	0.1641026
GO_TRANSCRIPTION_BY_RNA_POLYMERASE_I	1.5891277	0.16352613
GO_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	1.5889289	0.16278706
GO_STEROL_BIOSYNTHETIC_PROCESS	1.5885972	0.16224097
KEGG_HISTIDINE_METABOLISM	1.5869268	0.16341788
REACTOME_DUAL_INCISION_IN_GG_NER	1.5863254	0.16326131
GO_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR	1.5823355	0.16742621
GO_HIPPO_SIGNALING	1.5797093	0.16987379
GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	1.5765808	0.17291725
GO_MISMATCH_REPAIR	1.5749052	0.17439234
