NAME	NES	FDR.q.val
GO_B_CELL_MEDIATED_IMMUNITY	2.6833482	0
GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	2.6695223	0
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2.5714798	0
REACTOME_COMPLEMENT_CASCADE	2.5576868	0
GO_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	2.5437927	0
GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	2.4886024	0
GO_COMPLEMENT_ACTIVATION	2.472684	0
GO_LYMPHOCYTE_MEDIATED_IMMUNITY	2.4575212	0
GO_HUMORAL_IMMUNE_RESPONSE	2.3946261	0.00020351255
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	2.367865	0.0001831613
GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	2.352547	0.00016651028
GO_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	2.3525364	0.00015263441
GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	2.3420985	0.00014089332
GO_ADAPTIVE_IMMUNE_RESPONSE	2.3386009	0.0001308295
GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	2.327787	0.00012210754
GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	2.296077	0.00022713454
GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	2.2957382	0.00021377367
GO_RESPONSE_TO_INTERFERON_GAMMA	2.2788112	0.00030371937
GO_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	2.2655392	0.00028773412
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	2.263606	0.00036268032
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	2.2589862	0.00034540982
GO_ALPHA_BETA_T_CELL_DIFFERENTIATION	2.2518551	0.00040936706
GO_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	2.2476642	0.0003915685
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	2.24386	0.00044923168
GO_MACROPHAGE_ACTIVATION	2.2209148	0.00057256117
GO_LEUKOCYTE_APOPTOTIC_PROCESS	2.217647	0.00061836094
GO_CHAPERONE_MEDIATED_PROTEIN_FOLDING	2.213254	0.00059545867
GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	2.2111557	0.00063820294
GO_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	2.2094505	0.00061619596
REACTOME_ANTIMICROBIAL_PEPTIDES	2.1954532	0.0006538204
