NAME	NES	FDR.q.val
GO_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	2.6711104	0
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	2.4937534	0
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.4877548	0
GO_BLOOD_VESSEL_MORPHOGENESIS	2.4368584	0
GO_COLLAGEN_FIBRIL_ORGANIZATION	2.434144	0
GO_FORMATION_OF_PRIMARY_GERM_LAYER	2.431053	0
GO_EPITHELIAL_CELL_PROLIFERATION	2.4216118	0
GO_RENAL_SYSTEM_DEVELOPMENT	2.3999548	0
GO_ENDOTHELIAL_CELL_PROLIFERATION	2.3977344	0
GO_CARDIAC_CELL_DEVELOPMENT	2.392444	0
GO_CARDIOVASCULAR_SYSTEM_DEVELOPMENT	2.3854408	0
GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION	2.3842309	0
GO_GLOMERULUS_DEVELOPMENT	2.3814566	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	2.3705661	0
GO_RESPONSE_TO_CADMIUM_ION	2.3682966	0
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC	2.3648076	0
GO_HEART_MORPHOGENESIS	2.356168	0
GO_OUTFLOW_TRACT_MORPHOGENESIS	2.3465493	0
KEGG_RIBOSOME	2.341376	0
GO_OSSIFICATION	2.3369987	0
GO_EPITHELIAL_CELL_DIFFERENTIATION	2.3265634	0
GO_CELLULAR_RESPONSE_TO_CADMIUM_ION	2.3211653	0
GO_HEAD_MORPHOGENESIS	2.3174322	0
GO_CARDIAC_CHAMBER_MORPHOGENESIS	2.3170516	0
GO_MESODERM_DEVELOPMENT	2.3123932	0
GO_ENDOTHELIAL_CELL_MIGRATION	2.310974	0
GO_UROGENITAL_SYSTEM_DEVELOPMENT	2.3102937	0
GO_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	2.3063564	0
GO_HEART_DEVELOPMENT	2.3004444	0
GO_REGULATION_OF_VASCULATURE_DEVELOPMENT	2.2961276	0
GO_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	2.2934728	0
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	2.2926638	0
GO_MUSCLE_FILAMENT_SLIDING	2.289862	0
GO_CARTILAGE_DEVELOPMENT	2.289585	0
GO_CARDIOCYTE_DIFFERENTIATION	2.2859352	0
REACTOME_SELENOAMINO_ACID_METABOLISM	2.2821338	0
GO_MESODERM_MORPHOGENESIS	2.28011	0
REACTOME_STRIATED_MUSCLE_CONTRACTION	2.274999	0
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.2682571	0
REACTOME_ELASTIC_FIBRE_FORMATION	2.26666	0
GO_TISSUE_MIGRATION	2.266166	0
GO_CONNECTIVE_TISSUE_DEVELOPMENT	2.2647085	0
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	2.2635188	0
GO_HEART_VALVE_DEVELOPMENT	2.2546148	0
GO_VASCULOGENESIS	2.2508044	0
GO_FACE_MORPHOGENESIS	2.2425456	0
KEGG_ECM_RECEPTOR_INTERACTION	2.2284682	0
GO_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	2.2230017	0
GO_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	2.220488	2.6355823e-05
GO_REGULATION_OF_FAT_CELL_DIFFERENTIATION	2.218275	5.1708725e-05
GO_MESENCHYME_MORPHOGENESIS	2.2181659	5.0694827e-05
GO_MUSCLE_STRUCTURE_DEVELOPMENT	2.214738	7.4157935e-05
GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	2.2062705	9.66239e-05
