NAME	NES	FDR.q.val
REACTOME_RRNA_PROCESSING	3.1930337	0
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	3.1791627	0
REACTOME_TRANSLATION	3.174632	0
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	3.1210377	0
REACTOME_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL	3.1122212	0
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	3.0529463	0
KEGG_RIBOSOME	3.0505204	0
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC	3.0243669	0
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	2.9876482	0
GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.9805553	0
REACTOME_INFLUENZA_INFECTION	2.957113	0
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.953397	0
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	2.9447753	0
KEGG_PROTEASOME	2.938211	0
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	2.9336386	0
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	2.9141712	0
GO_TRANSLATIONAL_INITIATION	2.913764	0
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	2.9074001	0
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	2.8985646	0
REACTOME_METABOLISM_OF_POLYAMINES	2.887517	0
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	2.8824623	0
GO_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	2.8810353	0
REACTOME_INFECTIOUS_DISEASE	2.8673284	0
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	2.8640683	0
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	2.849206	0
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	2.8403792	0
REACTOME_REGULATION_OF_APOPTOSIS	2.8259277	0
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	2.8247452	0
REACTOME_STABILIZATION_OF_P53	2.8234863	0
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	2.8193817	0
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C:CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	2.8188717	0
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	2.7952013	0
REACTOME_DEGRADATION_OF_AXIN	2.7917886	0
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	2.7872713	0
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.773608	0
GO_RIBOSOME_BIOGENESIS	2.7598565	0
