NAME	NES	FDR.q.val
REACTOME_CHOLESTEROL_BIOSYNTHESIS	2.528925	0
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	2.1189327	0.10952162
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	2.0929477	0.09672765
GO_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	2.0773666	0.0856688
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	2.0429833	0.09745142
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	1.9951493	0.135128
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	1.9839046	0.13099003
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	1.9834707	0.114765234
GO_REGULATION_OF_DNA_REPLICATION	1.9807243	0.10474225
GO_RECOMBINATIONAL_REPAIR	1.9716426	0.104502015
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	1.9128845	0.15936482
GO_G0_TO_G1_TRANSITION	1.8974957	0.16584724
GO_STEROL_BIOSYNTHETIC_PROCESS	1.8898945	0.16308928
GO_CELLULAR_RESPONSE_TO_ALCOHOL	1.881551	0.16154194
GO_HISTONE_H2A_MONOUBIQUITINATION	1.8675425	0.16781378
GO_BRAIN_MORPHOGENESIS	1.8618724	0.16493289
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	1.8442292	0.17898858
GO_HISTONE_MONOUBIQUITINATION	1.8419803	0.1720279
GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	1.8289818	0.18133843
REACTOME_DNA_STRAND_ELONGATION	1.8169522	0.18830773
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	1.8087398	0.19187824
GO_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	1.805649	0.18808427
GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	1.8020701	0.18551795
GO_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE	1.7893173	0.19530514
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	1.7833643	0.19645432
GO_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS	1.7648133	0.21863946
GO_VESICLE_CARGO_LOADING	1.7474856	0.23774266
GO_NEUROMUSCULAR_PROCESS	1.7465885	0.23098293
KEGG_GLYCEROLIPID_METABOLISM	1.7397368	0.2354674
REACTOME_INSULIN_PROCESSING	1.7258366	0.25105712
GO_RESPONSE_TO_STEROL	1.7246629	0.24521005
GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	1.7196089	0.24605995
GO_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	1.7161812	0.24304815
GO_DNA_DEPENDENT_DNA_REPLICATION	1.7116086	0.24311258
GO_REPLICATION_FORK_PROCESSING	1.7020952	0.25228506
GO_REGULATION_OF_CELL_CYCLE_CHECKPOINT	1.6875771	0.27152544
GO_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	1.6861134	0.26701277
REACTOME_METABOLISM_OF_STEROIDS	1.6829032	0.26581392
GO_HISTONE_H2A_UBIQUITINATION	1.6825325	0.2596481
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	1.6791219	0.25913668
GO_CELL_CYCLE_DNA_REPLICATION	1.677928	0.25534403
GO_HISTONE_UBIQUITINATION	1.675314	0.25350127
GO_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	1.6685605	0.25880244
GO_NUCLEAR_DNA_REPLICATION	1.654268	0.2774348
GO_NEGATIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	1.6500653	0.2787057
GO_PROTEIN_MONOUBIQUITINATION	1.642857	0.2853005
GO_FEEDING_BEHAVIOR	1.6231515	0.3155844
GO_BLASTOCYST_GROWTH	1.6077108	0.34106153
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	1.591465	0.37024385
GO_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	1.5880282	0.37049085
GO_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	1.5852644	0.36856505
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	1.578578	0.37659588
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	1.5647593	0.4010768
GO_ACIDIC_AMINO_ACID_TRANSPORT	1.5628473	0.39769083
GO_DNA_REPLICATION	1.5615098	0.39363545
GO_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	1.5576817	0.39538744
GO_DNA_STRAND_ELONGATION	1.5540794	0.39720958
GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	1.5343649	0.43781707
GO_POSITIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	1.5304698	0.4398365
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	1.5230476	0.4518676
GO_MEIOTIC_CHROMOSOME_SEGREGATION	1.5200841	0.4520357
GO_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	1.5198815	0.44529492
GO_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	1.5155286	0.44922313
REACTOME_PEPTIDE_HORMONE_METABOLISM	1.5154487	0.4423871
GO_NEGATIVE_REGULATION_OF_DNA_REPLICATION	1.5138863	0.4389673
GO_REGULATION_OF_HISTONE_H3_K9_METHYLATION	1.5127859	0.43508187
REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION	1.5059364	0.44539964
GO_REGULATION_OF_SYNAPSE_ASSEMBLY	1.5042893	0.44259417
GO_REGULATION_OF_CHROMOSOME_SEGREGATION	1.498818	0.45008808
GO_POSITIVE_REGULATION_OF_DNA_REPLICATION	1.4956387	0.45191416
KEGG_MISMATCH_REPAIR	1.4902864	0.45955852
GO_CRANIAL_NERVE_DEVELOPMENT	1.4897262	0.45464537
GO_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	1.4887013	0.45141876
GO_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION	1.4881485	0.44682166
GO_POSITIVE_REGULATION_OF_HEART_GROWTH	1.4856403	0.44703797
GO_STEROID_BIOSYNTHETIC_PROCESS	1.4850438	0.44269517
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	1.4807477	0.44798237
GO_ANION_HOMEOSTASIS	1.4775198	0.4502736
GO_HISTONE_H4_K16_ACETYLATION	1.4773576	0.4449408
REACTOME_SLC_TRANSPORTER_DISORDERS	1.4710258	0.4548422
GO_TIGHT_JUNCTION_ORGANIZATION	1.4706088	0.45013747
GO_GLUCAN_CATABOLIC_PROCESS	1.4702873	0.4455597
GO_GLUTAMATE_SECRETION	1.469042	0.44287953
GO_NUCLEOBASE_BIOSYNTHETIC_PROCESS	1.468426	0.43900385
GO_NEGATIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	1.4670742	0.43697152
GO_THIOESTER_BIOSYNTHETIC_PROCESS	1.4584844	0.4537324
GO_DICARBOXYLIC_ACID_TRANSPORT	1.456428	0.45335963
GO_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS	1.4557769	0.4498795
GO_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS	1.4554411	0.4458432
GO_HOMOLOGOUS_RECOMBINATION	1.4532261	0.44647506
GO_DOPAMINERGIC_NEURON_DIFFERENTIATION	1.451969	0.44456804
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	1.4498894	0.44499213
GO_DNA_RECOMBINATION	1.4487835	0.4433429
GO_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	1.4459586	0.4455265
GO_SYNAPSE_ASSEMBLY	1.4412009	0.45184553
REACTOME_APOPTOTIC_EXECUTION_PHASE	1.4396299	0.45101503
GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	1.4389224	0.44816563
GO_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	1.4377276	0.44631225
GO_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	1.4365635	0.44446436
GO_CAMERA_TYPE_EYE_MORPHOGENESIS	1.4341065	0.44624773
GO_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	1.4283427	0.45654586
GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	1.4278024	0.45330378
