NAME	NES	FDR.q.val
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	2.4126909	0
GO_RESPONSE_TO_TYPE_I_INTERFERON	2.4023745	0
REACTOME_ANTIGEN_PRESENTATION:_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	2.1950011	0.0009174087
GO_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	2.156913	0.0011435455
GO_EMBRYONIC_ORGAN_MORPHOGENESIS	2.1225448	0.0012873027
REACTOME_INTERFERON_SIGNALING	2.069861	0.0069128913
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	2.039209	0.010004081
GO_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	2.0204804	0.013130238
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	2.0148199	0.013293223
GO_INNER_EAR_MORPHOGENESIS	1.9866538	0.021705486
GO_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	1.9844239	0.02048652
GO_EAR_MORPHOGENESIS	1.9821649	0.019781005
GO_SKELETAL_SYSTEM_MORPHOGENESIS	1.9807141	0.018612705
GO_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	1.9600546	0.02510463
REACTOME_INTERFERON_GAMMA_SIGNALING	1.9431394	0.032099836
GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	1.9402874	0.031359673
GO_NATURAL_KILLER_CELL_ACTIVATION	1.938821	0.030221315
GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.9370524	0.029201062
KEGG_VIRAL_MYOCARDITIS	1.9366227	0.027712906
GO_RESPONSE_TO_CATECHOLAMINE	1.9336866	0.02765538
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	1.9308352	0.027695073
GO_RESPONSE_TO_ZINC_ION	1.9042914	0.040362746
GO_EMBRYONIC_ORGAN_DEVELOPMENT	1.901964	0.03996746
GO_REGULATION_OF_CELL_KILLING	1.8940543	0.04324635
GO_ADAPTIVE_IMMUNE_RESPONSE	1.8913425	0.04302475
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	1.8753692	0.053252015
GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1.8657861	0.058978852
GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	1.86158	0.06068147
GO_NERVE_DEVELOPMENT	1.8591083	0.060652602
GO_DEFENSE_RESPONSE_TO_VIRUS	1.8556652	0.06126802
GO_REGULATION_OF_MACROPHAGE_ACTIVATION	1.8547825	0.0600322
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	1.8509642	0.06148344
GO_INNATE_IMMUNE_RESPONSE	1.8476555	0.06229293
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	1.8433355	0.06459535
GO_GRANULOCYTE_MIGRATION	1.8411659	0.06482192
GO_NAD_BIOSYNTHETIC_PROCESS	1.8406436	0.06348401
GO_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	1.8387685	0.06313538
GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	1.836351	0.06349912
GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1.8261011	0.07114697
GO_LEUKOCYTE_CELL_CELL_ADHESION	1.8230115	0.07233265
GO_RESPONSE_TO_VIRUS	1.8226694	0.07094876
REACTOME_DAP12_INTERACTIONS	1.8218136	0.06994005
GO_MITOCHONDRIAL_FISSION	1.8196566	0.06987918
GO_ACUTE_INFLAMMATORY_RESPONSE	1.8177005	0.06996474
KEGG_CELL_ADHESION_MOLECULES_CAMS	1.8162465	0.06959953
REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION	1.8162173	0.06810649
GO_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	1.812476	0.069814004
GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1.8040562	0.07568278
GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.8028334	0.07535944
GO_RESPONSE_TO_INTERFERON_GAMMA	1.7993495	0.077421635
GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	1.7948246	0.07994621
GO_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS	1.7920148	0.08118278
GO_CARTILAGE_DEVELOPMENT	1.7895367	0.08200899
GO_NEUTROPHIL_MIGRATION	1.7846149	0.085062005
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	1.783111	0.085069805
GO_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	1.7792109	0.088099204
GO_CELLULAR_RESPONSE_TO_VIRUS	1.7762417	0.08975097
GO_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	1.7704543	0.09485643
GO_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	1.7697474	0.09390237
GO_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	1.7692807	0.09295105
GO_MICROVILLUS_ORGANIZATION	1.76902	0.091745816
GO_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	1.7678546	0.091690354
GO_CONNECTIVE_TISSUE_DEVELOPMENT	1.7675896	0.09057074
GO_MEMBRANE_LIPID_CATABOLIC_PROCESS	1.7603534	0.097262815
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1.7571764	0.09919154
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.7543119	0.10065705
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	1.7508087	0.10295917
GO_CELLULAR_RESPONSE_TO_CADMIUM_ION	1.7458974	0.106936984
GO_REGULATION_OF_T_CELL_ACTIVATION	1.7456856	0.10557509
GO_RESPONSE_TO_INTERFERON_BETA	1.7402732	0.11036004
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.7364235	0.113730736
GO_GLIAL_CELL_DEVELOPMENT	1.7330577	0.11619278
GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1.7231561	0.12797663
GO_EMBRYONIC_MORPHOGENESIS	1.7218094	0.12809792
GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	1.7196512	0.12945518
GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	1.7191265	0.12850082
GO_ALPHA_BETA_T_CELL_ACTIVATION	1.7167611	0.12999962
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	1.715952	0.12931187
GO_OLIGODENDROCYTE_DEVELOPMENT	1.7156739	0.12806952
GO_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	1.7092685	0.13541292
GO_RESPONSE_TO_COPPER_ION	1.705756	0.13846111
GO_MACROPHAGE_ACTIVATION	1.7052135	0.13746946
GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY	1.7045908	0.13671987
REACTOME_DAP12_SIGNALING	1.7041967	0.13566242
GO_RESPONSE_TO_BIOTIC_STIMULUS	1.7018886	0.13710889
GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS	1.7009003	0.13686147
GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	1.6982063	0.13914737
GO_CELL_KILLING	1.6981895	0.13758714
GO_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	1.6954378	0.140075
