NAME	NES	FDR.q.val
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	2.5874112	0
REACTOME_ANTIGEN_PRESENTATION:_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	2.5399039	0
GO_CELL_KILLING	2.5010252	0
GO_T_CELL_MEDIATED_CYTOTOXICITY	2.499276	0
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	2.4636416	0
GO_POSITIVE_REGULATION_OF_CELL_KILLING	2.459227	0
GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY	2.455388	0
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.414117	0.0003414054
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.3789358	0.00030347146
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	2.3627195	0.00027312431
GO_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	2.3552668	0.00036946105
GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	2.3401384	0.0003386726
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.3346875	0.00041929458
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	2.3300705	0.00038934496
GO_REGULATION_OF_CELL_KILLING	2.3249826	0.00036338862
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	2.3180218	0.00034067684
GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.3175104	0.00032063702
KEGG_VIRAL_MYOCARDITIS	2.2987797	0.00030282384
GO_T_CELL_MEDIATED_IMMUNITY	2.2800233	0.0004290197
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	2.246306	0.00040756873
KEGG_RIBOSOME	2.2432265	0.00038816067
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	2.2416847	0.0004332876
GO_RESPONSE_TO_TYPE_I_INTERFERON	2.2259176	0.00059301377
GO_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	2.2137868	0.0007947202
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	2.1823845	0.0011423983
REACTOME_TRANSLATION	2.178431	0.001152249
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	2.1739552	0.0011589122
GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	2.168818	0.0012125355
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	2.159773	0.0013587296
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC	2.1572106	0.001404738
GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	2.132258	0.0022781766
GO_NATURAL_KILLER_CELL_ACTIVATION	2.119267	0.0025907983
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	2.115289	0.002718864
GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	2.1141942	0.0026779994
GO_REGULATION_OF_FAT_CELL_DIFFERENTIATION	2.10928	0.002833433
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	2.0869815	0.004335876
GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	2.0752556	0.0051377905
GO_LYMPHOCYTE_MEDIATED_IMMUNITY	2.07268	0.0052555795
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	2.071866	0.005190942
REACTOME_INTERFERON_GAMMA_SIGNALING	2.0705698	0.005228913
GO_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	2.0704591	0.005101378
REACTOME_INFLUENZA_INFECTION	2.0701678	0.004979917
GO_CELLULAR_DEFENSE_RESPONSE	2.0631144	0.005593812
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	2.0545797	0.006607731
GO_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	2.052209	0.0066711563
REACTOME_SELENOAMINO_ACID_METABOLISM	2.0442915	0.0074083763
GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	2.0420969	0.007511643
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	2.0347836	0.008201403
GO_TRANSLATIONAL_INITIATION	2.0263708	0.0090878075
REACTOME_DAP12_INTERACTIONS	2.0240872	0.009095208
KEGG_CELL_ADHESION_MOLECULES_CAMS	2.0125358	0.01051283
GO_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	2.0046394	0.011821066
GO_ER_NUCLEUS_SIGNALING_PATHWAY	1.9716947	0.018166075
GO_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	1.9637038	0.019867795
GO_ADAPTIVE_IMMUNE_RESPONSE	1.9421371	0.025702193
GO_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	1.925807	0.030957252
GO_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	1.9235541	0.031507317
KEGG_OXIDATIVE_PHOSPHORYLATION	1.9228852	0.031198334
GO_RESPONSE_TO_INTERLEUKIN_12	1.921544	0.031199144
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	1.9184372	0.03190401
GO_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	1.9147667	0.03251447
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	1.9117943	0.033235572
GO_PROTEIN_TARGETING_TO_MEMBRANE	1.908114	0.034127902
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	1.9053421	0.03456631
GO_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.9007577	0.03607712
GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	1.9007282	0.035530493
GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	1.8992296	0.035610344
REACTOME_MITOCHONDRIAL_TRANSLATION	1.8984133	0.035448052
GO_CELL_FATE_COMMITMENT	1.8945394	0.03637239
GO_ANTIGEN_PROCESSING_AND_PRESENTATION	1.8919181	0.03689992
GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	1.8832743	0.04003866
REACTOME_RRNA_PROCESSING_IN_THE_NUCLEUS_AND_CYTOSOL	1.8803242	0.04072662
GO_ANTIMICROBIAL_HUMORAL_RESPONSE	1.8728621	0.04405612
GO_RRNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX_EXPORT_FROM_NUCLEUS	1.8647567	0.04749882
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.8589618	0.050466206
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	1.8582116	0.050267976
GO_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	1.8557751	0.050985396
REACTOME_INTERLEUKIN_12_SIGNALING	1.8549539	0.050628826
REACTOME_RRNA_PROCESSING	1.8524733	0.051397458
GO_VIRAL_GENE_EXPRESSION	1.8508728	0.051654123
GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	1.8482255	0.052662082
GO_RESPONSE_TO_INTERFERON_GAMMA	1.8465898	0.052931033
GO_ENDOCRINE_SYSTEM_DEVELOPMENT	1.8456992	0.052816827
GO_LYMPHOCYTE_ACTIVATION	1.843905	0.053192727
GO_MYELOID_CELL_APOPTOTIC_PROCESS	1.8437643	0.052614927
REACTOME_INTERLEUKIN_10_SIGNALING	1.8405439	0.053727668
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	1.8389294	0.054201454
REACTOME_INFECTIOUS_DISEASE	1.8331245	0.057458393
GO_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.8323799	0.057314765
GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1.8322191	0.05673744
GO_ENDOCRINE_PANCREAS_DEVELOPMENT	1.8289607	0.057829775
GO_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS	1.827512	0.05802681
GO_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	1.8272929	0.057490885
GO_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.8262767	0.057341136
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	1.8258696	0.057007547
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1.8230157	0.058390856
GO_CELLULAR_RESPONSE_TO_KETONE	1.8185214	0.060612325
GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1.8157095	0.061769262
GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION	1.8138202	0.06218974
REACTOME_SIGNAL_AMPLIFICATION	1.8112969	0.06319819
GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.808915	0.06417288
GO_NEGATIVE_REGULATION_OF_CELL_AGING	1.8079855	0.06415362
GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	1.8069372	0.06416245
GO_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION	1.8048491	0.064912565
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	1.7993137	0.0677274
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	1.7984457	0.06757794
GO_ALPHA_BETA_T_CELL_ACTIVATION	1.795952	0.06849492
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.7939376	0.0695642
KEGG_BLADDER_CANCER	1.7938039	0.06906308
GO_POSITIVE_CHEMOTAXIS	1.7936932	0.068521656
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	1.7931463	0.068320416
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	1.7926977	0.06801392
GO_B_CELL_APOPTOTIC_PROCESS	1.7848865	0.07263917
GO_RESPONSE_TO_BACTERIUM	1.7801081	0.075460725
GO_FAT_CELL_DIFFERENTIATION	1.7794614	0.07530038
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	1.7781584	0.07553033
GO_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.7763553	0.076428324
GO_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	1.7741894	0.07751792
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	1.774113	0.07691206
GO_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	1.7736288	0.076611154
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	1.7725549	0.07672921
GO_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1.7724296	0.07621253
REACTOME_DEPURINATION	1.7724104	0.07560385
GO_PROTEIN_LOCALIZATION_TO_MEMBRANE	1.7720652	0.07516925
KEGG_PROTEIN_EXPORT	1.7677634	0.07763628
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	1.7676896	0.077074066
GO_PROTEIN_INSERTION_INTO_MEMBRANE	1.7643775	0.0787015
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	1.7615218	0.08013406
GO_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	1.7574829	0.08302436
KEGG_ENDOCYTOSIS	1.7530228	0.0862617
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	1.7488182	0.088795975
GO_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	1.7482498	0.088677816
GO_REGULATION_OF_VIRAL_TRANSCRIPTION	1.7475843	0.088522226
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	1.7471508	0.088266395
