NAME	NES	FDR.q.val
GO_DNA_DEPENDENT_DNA_REPLICATION	2.729318	0
GO_DNA_REPLICATION	2.5132523	0
REACTOME_DNA_STRAND_ELONGATION	2.4773645	0
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	2.449282	0
REACTOME_DNA_REPLICATION	2.443972	0
GO_CELL_CYCLE_DNA_REPLICATION	2.4400108	0
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	2.4185898	0
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	2.4148545	0
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	2.4121327	0
KEGG_PRIMARY_IMMUNODEFICIENCY	2.4015222	0
GO_SISTER_CHROMATID_SEGREGATION	2.37093	0
KEGG_DNA_REPLICATION	2.3664787	0
KEGG_AUTOIMMUNE_THYROID_DISEASE	2.3599713	0
GO_ADAPTIVE_IMMUNE_RESPONSE	2.3490882	0
GO_DNA_REPLICATION_INITIATION	2.3343625	0
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	2.3305507	0
GO_CHROMOSOME_SEPARATION	2.3288698	0
GO_DNA_RECOMBINATION	2.3159578	0
GO_RECOMBINATIONAL_REPAIR	2.3116527	0
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	2.3111546	0
GO_NUCLEAR_CHROMOSOME_SEGREGATION	2.310554	0
GO_LYMPHOCYTE_MEDIATED_IMMUNITY	2.3085685	0
GO_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	2.3072069	0
GO_CHROMOSOME_SEGREGATION	2.303624	0
GO_NUCLEAR_DNA_REPLICATION	2.3026917	0
GO_REGULATION_OF_CHROMOSOME_SEGREGATION	2.3024366	0
KEGG_VIRAL_MYOCARDITIS	2.2999895	0
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION	2.2990627	0
REACTOME_EXTENSION_OF_TELOMERES	2.2976518	0
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	2.2888374	0
GO_LEUKOCYTE_PROLIFERATION	2.2843332	2.7281185e-05
KEGG_ALLOGRAFT_REJECTION	2.28273	2.642865e-05
REACTOME_TCR_SIGNALING	2.2784445	2.5627782e-05
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	2.2775116	2.4874022e-05
GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	2.2742143	2.4163337e-05
GO_REGULATION_OF_CHROMOSOME_SEPARATION	2.2652242	4.737041e-05
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	2.2640615	4.609013e-05
REACTOME_CELL_CYCLE_MITOTIC	2.262304	4.4877233e-05
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	2.2594345	6.623805e-05
KEGG_LEISHMANIA_INFECTION	2.2546678	8.593029e-05
GO_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	2.253716	8.383443e-05
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	2.2480896	8.183837e-05
GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	2.244867	7.993515e-05
GO_MEIOTIC_CHROMOSOME_SEGREGATION	2.2338173	7.811845e-05
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	2.229921	7.638248e-05
REACTOME_CELL_CYCLE_CHECKPOINTS	2.2282078	7.472199e-05
GO_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	2.226731	7.313216e-05
GO_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	2.2235644	7.160857e-05
REACTOME_MITOTIC_PROMETAPHASE	2.2178392	8.825346e-05
GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	2.21379	8.64884e-05
GO_B_CELL_MEDIATED_IMMUNITY	2.2121642	8.479254e-05
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	2.2110832	8.316192e-05
KEGG_GRAFT_VERSUS_HOST_DISEASE	2.2036247	8.159283e-05
REACTOME_DNA_REPLICATION_PRE_INITIATION	2.2025926	8.0081845e-05
GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY	2.202258	7.862581e-05
GO_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	2.1993105	9.284274e-05
GO_CELLULAR_EXTRAVASATION	2.1956594	9.1213915e-05
GO_RESPONSE_TO_INTERFERON_GAMMA	2.195442	8.964126e-05
GO_DNA_STRAND_ELONGATION	2.1950812	8.8121924e-05
GO_REGULATION_OF_B_CELL_ACTIVATION	2.19377	0.00010105054
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	2.1910799	9.9393976e-05
GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION	2.1905904	9.779084e-05
REACTOME_S_PHASE	2.1890063	9.6238604e-05
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	2.1883242	9.473488e-05
GO_LYMPHOCYTE_ACTIVATION	2.1865492	0.00010630553
GO_LEUKOCYTE_CELL_CELL_ADHESION	2.1787431	0.00011801523
GO_KINETOCHORE_ORGANIZATION	2.1687813	0.00014204015
GO_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	2.1638775	0.0001529627
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	2.1596746	0.00015074587
GO_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION	2.1577322	0.00016116299
REACTOME_MITOTIC_G1_G1_S_PHASES	2.1545796	0.00015889308
GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	2.1447198	0.00022881098
GO_NEGATIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	2.1417468	0.0002256766
GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	2.1405876	0.00023464375
GO_DOUBLE_STRAND_BREAK_REPAIR	2.138792	0.00024316828
GO_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	2.1366131	0.0002742752
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	2.1325424	0.00028190188
GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	2.131479	0.0002896103
KEGG_CELL_ADHESION_MOLECULES_CAMS	2.1291354	0.00029672505
GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	2.1264575	0.00030364314
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	2.1263375	0.00029989445
GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	2.1258426	0.0002962372
