NAME	NES	FDR.q.val
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	2.0784013	0.08321406
GO_HISTONE_H3_K9_MODIFICATION	2.0776718	0.042081848
REACTOME_ECM_PROTEOGLYCANS	2.0530696	0.040317472
REACTOME_DAP12_INTERACTIONS	2.0476556	0.03355816
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	2.0321143	0.03402164
REACTOME_IRS_MEDIATED_SIGNALLING	1.9994789	0.052938137
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	1.9684649	0.073609985
GO_ARTERY_DEVELOPMENT	1.9536929	0.0785807
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	1.9516033	0.07099767
GO_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	1.9416139	0.073457904
GO_HISTONE_H3_K9_METHYLATION	1.938244	0.06945013
REACTOME_SIGNALING_BY_FGFR1	1.9360088	0.06554566
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	1.9137993	0.082209475
GO_NEGATIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	1.9117211	0.07850856
GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	1.9050976	0.07919415
REACTOME_SIGNALING_BY_BMP	1.8731434	0.112566724
GO_MALE_MEIOTIC_NUCLEAR_DIVISION	1.8698015	0.11011922
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT	1.8529414	0.1266819
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	1.8361022	0.14581625
GO_CELLULAR_RESPONSE_TO_CAMP	1.8350008	0.1402255
GO_REGULATION_OF_STEROID_METABOLIC_PROCESS	1.8334832	0.1358004
GO_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	1.8235072	0.14608805
GO_CELL_CELL_JUNCTION_ASSEMBLY	1.82217	0.1421176
GO_RENAL_SYSTEM_PROCESS	1.8218967	0.13674429
GO_PEPTIDYL_LYSINE_METHYLATION	1.819493	0.13452642
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1.8192117	0.12978849
REACTOME_SIGNALING_BY_FGFR3	1.8158668	0.12939487
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	1.8112677	0.13098513
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	1.8077672	0.13161935
GO_MICROTUBULE_ANCHORING	1.8027396	0.1342892
KEGG_TGF_BETA_SIGNALING_PATHWAY	1.8013507	0.13212764
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1.799236	0.13109861
REACTOME_ANTIGEN_PRESENTATION:_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	1.7948148	0.1334775
GO_POSITIVE_REGULATION_OF_CELL_DIVISION	1.7836701	0.14576319
GO_KIDNEY_EPITHELIUM_DEVELOPMENT	1.7753204	0.154511
GO_UROGENITAL_SYSTEM_DEVELOPMENT	1.7744501	0.15184434
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	1.7731472	0.14945184
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	1.7658991	0.1567008
REACTOME_SIGNALING_BY_FGFR4	1.765696	0.15302348
GO_AORTA_DEVELOPMENT	1.7636577	0.15232164
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	1.7632681	0.14911667
GO_HIPPO_SIGNALING	1.7632058	0.1456793
GO_REGULATION_OF_RENAL_SYSTEM_PROCESS	1.7631938	0.14229141
GO_BRAIN_MORPHOGENESIS	1.759204	0.14450857
GO_RENAL_SYSTEM_DEVELOPMENT	1.7586999	0.14196773
GO_CELL_CELL_JUNCTION_ORGANIZATION	1.7578449	0.13994835
GO_HISTONE_METHYLATION	1.754408	0.14117563
GO_OSTEOBLAST_PROLIFERATION	1.7527049	0.14065541
GO_RESPONSE_TO_COLD	1.7509035	0.13999875
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NOTCH_RECEPTOR_TARGET	1.7467606	0.14285652
KEGG_VIRAL_MYOCARDITIS	1.7374023	0.15457723
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	1.7347828	0.1555428
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	1.7254429	0.16674778
KEGG_HEDGEHOG_SIGNALING_PATHWAY	1.7215602	0.17027622
GO_KERATAN_SULFATE_BIOSYNTHETIC_PROCESS	1.7194275	0.17032605
