NAME	NES	FDR.q.val
REACTOME_ANTIGEN_PRESENTATION:_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	2.1794384	0.0008335455
KEGG_GRAFT_VERSUS_HOST_DISEASE	2.1449683	0.0016510574
KEGG_AUTOIMMUNE_THYROID_DISEASE	2.1001408	0.0066126967
KEGG_TYPE_I_DIABETES_MELLITUS	2.0925612	0.0055746534
GO_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING	2.0886505	0.005120323
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	2.0807161	0.0053666867
KEGG_ALLOGRAFT_REJECTION	2.0738478	0.005427988
GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	2.0189083	0.012409484
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	2.001571	0.01654553
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	1.9811087	0.020609315
GO_POSITIVE_REGULATION_OF_CELL_KILLING	1.9577844	0.028954849
GO_T_CELL_MEDIATED_CYTOTOXICITY	1.9519981	0.028891478
GO_POSITIVE_REGULATION_OF_COAGULATION	1.9462446	0.0302292
GO_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	1.9378729	0.0329336
GO_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	1.9250956	0.037359156
GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	1.9242685	0.035231993
GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	1.9215264	0.034478836
GO_REGULATION_OF_CELL_KILLING	1.9090968	0.039696034
GO_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	1.908508	0.037956055
GO_REGULATION_OF_SPROUTING_ANGIOGENESIS	1.9024692	0.04023889
GO_REGULATION_OF_WOUND_HEALING	1.8988903	0.039940678
GO_RESPONSE_TO_INTERFERON_GAMMA	1.8941003	0.041135717
GO_NEGATIVE_REGULATION_OF_CELL_KILLING	1.8938954	0.039491996
GO_T_CELL_MEDIATED_IMMUNITY	1.8887218	0.040919784
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	1.8868426	0.04044174
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	1.8820342	0.042229943
GO_RESPONSE_TO_TYPE_I_INTERFERON	1.8813351	0.041156877
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.8809357	0.03986361
GO_POSITIVE_REGULATION_OF_WOUND_HEALING	1.8773129	0.040888082
GO_KERATINIZATION	1.8576778	0.052808873
GO_REGULATION_OF_PROTEIN_MATURATION	1.8575499	0.051158972
GO_REGULATION_OF_RESPONSE_TO_WOUNDING	1.849405	0.055721715
KEGG_OXIDATIVE_PHOSPHORYLATION	1.8396164	0.061451055
GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.835838	0.06283085
GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	1.8303744	0.06543681
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.8293358	0.064608365
GO_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1.8262775	0.06590601
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	1.823021	0.06684992
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	1.8208113	0.0668754
