NAME	NES	FDR.q.val
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	2.2106974	0.0465834
GO_MYOFIBRIL_ASSEMBLY	2.208535	0.023904672
GO_PROTEIN_FOLDING	2.143004	0.050222162
GO_CHAPERONE_MEDIATED_PROTEIN_FOLDING	2.0966325	0.07465629
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR	2.082596	0.07215326
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	2.0797122	0.061908793
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	2.0661502	0.06448044
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	2.063431	0.057922192
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	2.0629811	0.052020147
GO_PROTEIN_REFOLDING	2.0590782	0.050301794
GO_MUSCLE_CELL_DEVELOPMENT	2.0587072	0.045947276
GO_RESPONSE_TO_MISFOLDED_PROTEIN	2.0488257	0.048014484
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2PLUS	2.0463705	0.045519155
GO_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	2.041412	0.045086034
GO_RESPONSE_TO_FATTY_ACID	2.033099	0.04669427
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	2.031164	0.04504421
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	2.027435	0.044505585
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	2.0216851	0.045815434
GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	2.0200448	0.044224083
GO_PLATELET_DEGRANULATION	2.0188982	0.04278862
GO_NEUTRAL_LIPID_CATABOLIC_PROCESS	2.0096986	0.045766417
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1.9985555	0.051176686
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	1.9850806	0.058035076
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	1.983534	0.056463864
KEGG_PROTEASOME	1.9734625	0.06114225
GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS	1.9703722	0.060908943
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	1.9681984	0.060025964
GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	1.9606862	0.063049555
GO_CELL_CELL_RECOGNITION	1.960318	0.06120273
GO_REGULATION_OF_WOUND_HEALING	1.9563283	0.06151687
GO_CYTOKINE_METABOLIC_PROCESS	1.9557799	0.059956096
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	1.9513484	0.061405614
GO_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY	1.9494874	0.06132292
REACTOME_ELASTIC_FIBRE_FORMATION	1.933886	0.070838325
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	1.9308584	0.07127165
GO_MEMBRANE_RAFT_ORGANIZATION	1.9301145	0.06989113
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	1.9258063	0.07120363
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	1.9183197	0.07587848
GO_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	1.9162754	0.07534679
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	1.9153955	0.07406352
GO_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS	1.9054682	0.07954709
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	1.8953822	0.08672798
GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1.8896043	0.08926122
GO_PEPTIDYL_PROLINE_MODIFICATION	1.8882143	0.08831756
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1.886501	0.0874189
GO_PLATELET_AGGREGATION	1.8771791	0.09434072
GO_POSITIVE_REGULATION_OF_AXON_EXTENSION	1.8766407	0.09266299
GO_BONE_GROWTH	1.8736995	0.09364535
GO_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	1.8715101	0.09341776
GO_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	1.8692935	0.093438886
GO_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	1.8686388	0.09240323
GO_SARCOMERE_ORGANIZATION	1.8593998	0.09944586
REACTOME_KINESINS	1.8582548	0.09878574
GO_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1.8539382	0.101102576
GO_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1.8531133	0.10013526
GO_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION	1.8525041	0.09898954
GO_GROWTH_PLATE_CARTILAGE_DEVELOPMENT	1.8450123	0.10465077
GO_REGULATION_OF_RESPONSE_TO_WOUNDING	1.8447632	0.10299095
GO_RESPONSE_TO_HYPEROXIA	1.8435445	0.1023397
REACTOME_PROTEIN_FOLDING	1.8415122	0.102905
GO_TISSUE_REGENERATION	1.8408284	0.10176708
GO_CARDIAC_MYOFIBRIL_ASSEMBLY	1.8395586	0.10120747
GO_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	1.8344005	0.10446008
REACTOME_METABOLISM_OF_POLYAMINES	1.8320903	0.105600275
GO_POSITIVE_REGULATION_OF_AXONOGENESIS	1.8316795	0.10428857
GO_HISTONE_H2A_UBIQUITINATION	1.8244148	0.109628
