NAME	NES	FDR.q.val
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	2.4685702	0.001460748
GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	2.345973	0.000730374
GO_RESPONSE_TO_INTERLEUKIN_6	2.329182	0.00147558
GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	2.3219614	0.001106685
GO_RESPONSE_TO_ORGANOPHOSPHORUS	2.3134558	0.000885348
GO_SMOOTH_MUSCLE_CELL_MIGRATION	2.2968125	0.0019677826
GO_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	2.2523239	0.0018996381
GO_RESPONSE_TO_CAMP	2.2325053	0.0027662655
GO_CELLULAR_RESPONSE_TO_ALCOHOL	2.2318656	0.0024589028
REACTOME_INTERLEUKIN_10_SIGNALING	2.2317622	0.0022130124
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	2.2243328	0.0026767154
GO_MUSCLE_CELL_MIGRATION	2.2122252	0.0033220956
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	2.201119	0.0036351138
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	2.179456	0.004212861
GO_RESPONSE_TO_ATP	2.1716597	0.0044278773
KEGG_JAK_STAT_SIGNALING_PATHWAY	2.1558201	0.0056335507
GO_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION	2.1470678	0.0059963665
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	2.1449034	0.005827303
GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	2.1439497	0.0055972324
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	2.1394618	0.0056843604
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	2.1378756	0.005694627
GO_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	2.13132	0.006039104
GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	2.1301622	0.0058412147
GO_REGULATION_OF_VASCULATURE_DEVELOPMENT	2.1112988	0.0070720254
GO_POST_EMBRYONIC_DEVELOPMENT	2.1101153	0.006847574
GO_CELLULAR_RESPONSE_TO_CAMP	2.1016357	0.0075497394
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	2.0990272	0.0073799803
GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	2.0972757	0.0071688592
GO_ACUTE_INFLAMMATORY_RESPONSE	2.0945506	0.0070726876
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	2.09151	0.006984896
KEGG_APOPTOSIS	2.0871205	0.0070436434
GO_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	2.0785038	0.007889107
KEGG_O_GLYCAN_BIOSYNTHESIS	2.0769656	0.007916345
REACTOME_CIRCADIAN_CLOCK	2.0656497	0.008986977
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	2.0556548	0.01003644
GO_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	2.0551205	0.009880725
GO_REGULATION_OF_RESPONSE_TO_WOUNDING	2.0504115	0.010212464
GO_KERATINOCYTE_PROLIFERATION	2.0472553	0.010293804
GO_SMOOTH_MUSCLE_CELL_PROLIFERATION	2.0457416	0.010220223
REACTOME_SIGNALING_BY_BMP	2.041656	0.010479177
GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	2.0387807	0.010655873
GO_MATERNAL_PLACENTA_DEVELOPMENT	2.038746	0.010402163
GO_REGULATION_OF_BONE_REMODELING	2.0300477	0.011708811
GO_EMBRYONIC_PATTERN_SPECIFICATION	2.0241222	0.0121522425
GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS	2.0206082	0.012401939
GO_BLOOD_VESSEL_MORPHOGENESIS	2.0198755	0.012227714
GO_POSITIVE_REGULATION_OF_VASCULAR_SMOOTH_MUSCLE_CELL_PROLIFERATION	2.0178509	0.012187558
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	2.0170405	0.012026264
GO_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	2.014425	0.012355515
