NAME	NES	FDR.q.val
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	2.7889843	0
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	2.7020257	0
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	2.6748843	0
REACTOME_COLLAGEN_FORMATION	2.6560094	0
GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION	2.6403942	0
GO_BLOOD_VESSEL_MORPHOGENESIS	2.6303186	0
KEGG_ECM_RECEPTOR_INTERACTION	2.622268	0
REACTOME_ECM_PROTEOGLYCANS	2.6204438	0
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	2.6100497	0
REACTOME_COLLAGEN_DEGRADATION	2.5985045	0
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	2.554394	0
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	2.5520122	0
GO_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	2.5394027	0
GO_ENDOTHELIAL_CELL_PROLIFERATION	2.5196657	0
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	2.5186405	0
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	2.4872866	0
GO_ENDOTHELIAL_CELL_MIGRATION	2.468611	0
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2.4684258	0
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	2.467157	0
GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	2.461332	0
GO_REGULATION_OF_VASCULATURE_DEVELOPMENT	2.4512227	0
GO_ARTERY_DEVELOPMENT	2.4450505	0
GO_INFLAMMATORY_RESPONSE	2.4432647	0
GO_RESPONSE_TO_TYPE_I_INTERFERON	2.4273336	0
GO_RESPONSE_TO_INTERFERON_GAMMA	2.4261534	0
REACTOME_INTERFERON_SIGNALING	2.4194453	0
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	2.415431	0
KEGG_FOCAL_ADHESION	2.4117496	0
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	2.4076538	0
GO_FORMATION_OF_PRIMARY_GERM_LAYER	2.40059	0
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	2.3967726	0
GO_COLLAGEN_FIBRIL_ORGANIZATION	2.3837855	0
GO_DEFENSE_RESPONSE_TO_VIRUS	2.3730438	0
GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	2.363885	0
REACTOME_INTERFERON_GAMMA_SIGNALING	2.359433	0
KEGG_LEISHMANIA_INFECTION	2.3565838	0
GO_SPROUTING_ANGIOGENESIS	2.3551447	0
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	2.348039	0
GO_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	2.3471816	0
GO_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	2.3413353	0
GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	2.3352969	0
GO_MACROPHAGE_ACTIVATION	2.3349044	0
GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE	2.3307002	0
REACTOME_LAMININ_INTERACTIONS	2.3293333	0
REACTOME_MET_ACTIVATES_PTK2_SIGNALING	2.3267734	0
GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	2.316935	0
REACTOME_INTERLEUKIN_10_SIGNALING	2.3140826	0
GO_POSITIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS	2.3110518	0
GO_RESPONSE_TO_VIRUS	2.309559	0
GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	2.2998834	0
GO_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	2.2945056	0
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	2.2937112	0
GO_ENDODERM_DEVELOPMENT	2.2931643	0
GO_VASCULOGENESIS	2.2799213	0
