NAME	NES	FDR.q.val
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	2.026596	0.04753005
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1.9929148	0.040949017
GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	1.9821081	0.03411595
GO_REGULATION_OF_MYOTUBE_DIFFERENTIATION	1.9488926	0.045863695
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	1.9153209	0.0645705
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	1.9029388	0.06664823
GO_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	1.8763111	0.09584901
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1.8544288	0.11948348
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	1.8512859	0.112670355
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	1.8512588	0.10156586
GO_REGULATION_OF_AXONOGENESIS	1.8474331	0.09800432
GO_POSITIVE_REGULATION_OF_AXONOGENESIS	1.839265	0.10417553
REACTOME_ECM_PROTEOGLYCANS	1.8354192	0.10302965
REACTOME_HS_GAG_BIOSYNTHESIS	1.8325827	0.099478394
GO_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	1.8303568	0.09650588
REACTOME_COLLAGEN_DEGRADATION	1.8242576	0.09881281
GO_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	1.8225302	0.095408686
GO_AXON_EXTENSION	1.8192916	0.09466307
GO_POSITIVE_REGULATION_OF_AXON_EXTENSION	1.8174666	0.09183481
GO_INTERMEDIATE_FILAMENT_BASED_PROCESS	1.8145738	0.09137968
GO_CLATHRIN_DEPENDENT_ENDOCYTOSIS	1.8047445	0.101194516
REACTOME_SIGNALING_BY_PDGF	1.800221	0.10382112
REACTOME_COLLAGEN_FORMATION	1.7905815	0.11313013
GO_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	1.788565	0.11094249
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1.7793121	0.12286708
GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	1.7733455	0.12805972
GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION	1.7733154	0.12337681
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1.7721041	0.12131151
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	1.7704139	0.11933021
REACTOME_MET_ACTIVATES_PTK2_SIGNALING	1.7676576	0.12016133
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	1.7646234	0.12189031
KEGG_NOTCH_SIGNALING_PATHWAY	1.7644267	0.11849061
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1.7633435	0.116612345
GO_REGULATION_OF_NEURON_PROJECTION_REGENERATION	1.7590541	0.12012371
GO_NEGATIVE_REGULATION_OF_CHEMOTAXIS	1.7550632	0.12343259
GO_NEGATIVE_REGULATION_OF_AXONOGENESIS	1.7482018	0.13199854
GO_REGULATION_OF_EXTENT_OF_CELL_GROWTH	1.7459527	0.1324613
GO_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION	1.7286551	0.16083793
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	1.7273695	0.15908651
GO_REGULATION_OF_AXON_GUIDANCE	1.7179835	0.17376927
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.712687	0.18009497
GO_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	1.7121272	0.17699441
GO_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	1.7109284	0.17539324
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	1.7095146	0.17457162
GO_AMINOGLYCAN_METABOLIC_PROCESS	1.7090068	0.1716942
GO_NEURON_PROJECTION_EXTENSION	1.703015	0.18155311
GO_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	1.701872	0.17993951
GO_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	1.6947857	0.19209842
GO_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	1.6941848	0.1897328
GO_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	1.693862	0.1865441
