NAME	NES	FDR.q.val
GO_CORNIFICATION	2.083898	0.05660959
GO_KERATINIZATION	2.072816	0.035798445
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	2.0407972	0.042004675
GO_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	2.0019515	0.05672605
REACTOME_KERATINIZATION	1.987747	0.059268847
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	1.9578475	0.079015106
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	1.9552029	0.07073591
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	1.954308	0.06315331
REACTOME_REGULATED_NECROSIS	1.9338537	0.07506915
GO_POSITIVE_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS	1.9142941	0.09031214
GO_INACTIVATION_OF_MAPK_ACTIVITY	1.90482	0.09324819
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	1.8874613	0.10767713
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	1.8750042	0.11764728
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	1.8647115	0.12519631
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_DRUG	1.8170673	0.21450509
GO_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	1.8151069	0.20576355
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	1.8039143	0.22135754
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	1.7990516	0.22124852
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	1.7882491	0.23441315
GO_REGULATION_OF_WOUND_HEALING	1.7853203	0.23058109
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	1.7840548	0.22213995
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	1.782827	0.2146465
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	1.772495	0.23170236
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	1.768707	0.23231195
GO_PEPTIDYL_THREONINE_DEPHOSPHORYLATION	1.766185	0.23012128
GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	1.7593917	0.23759659
GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	1.7575245	0.2329992
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	1.7417526	0.2647784
GO_REGULATION_OF_NEURON_MIGRATION	1.7380025	0.2655634
GO_POSITIVE_REGULATION_OF_HEART_CONTRACTION	1.7344314	0.26491112
REACTOME_DEPURINATION	1.7337496	0.2579248
GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	1.729531	0.26008722
KEGG_APOPTOSIS	1.7261168	0.2611335
GO_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.7133117	0.28932327
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	1.7020054	0.313747
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	1.7003237	0.31025913
GO_RESPONSE_TO_PROSTAGLANDIN	1.69948	0.3043957
