NAME	NES	FDR.q.val
GO_B_CELL_MEDIATED_IMMUNITY	2.5708663	0
GO_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	2.471945	0
GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	2.467471	0
GO_LYMPHOCYTE_MEDIATED_IMMUNITY	2.458639	0
GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	2.4585705	0
GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	2.4516346	0
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2.447216	0
GO_COMPLEMENT_ACTIVATION	2.36227	0
GO_ADAPTIVE_IMMUNE_RESPONSE	2.3561049	0
REACTOME_COMPLEMENT_CASCADE	2.3460376	0
GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	2.3271456	0
GO_CHAPERONE_MEDIATED_PROTEIN_FOLDING	2.2897708	0.00013865334
REACTOME_HSF1_ACTIVATION	2.2590153	0.0003888734
GO_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	2.2518594	0.00036109673
GO_HUMORAL_IMMUNE_RESPONSE	2.2315066	0.0003370236
GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	2.2159014	0.00031595962
GO_ALPHA_BETA_T_CELL_DIFFERENTIATION	2.2055306	0.00059546134
GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	2.2025073	0.0006543146
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	2.1942618	0.00061987696
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	2.1848443	0.0010917275
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	2.1774156	0.0011985424
GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	2.1757412	0.0011440631
GO_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	2.1641195	0.0013156368
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	2.1639104	0.0012608186
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	2.1633768	0.0012103858
GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	2.1632063	0.0011638326
GO_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	2.1625533	0.0011207276
GO_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	2.1618226	0.0010807017
GO_RESPONSE_TO_INTERFERON_GAMMA	2.1519415	0.0012712745
GO_MACROPHAGE_ACTIVATION	2.1368897	0.0017226893
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	2.1363292	0.0016671186
GO_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	2.1254277	0.0016667653
GO_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	2.1223614	0.0017194768
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	2.1182835	0.0018141893
REACTOME_ANTIMICROBIAL_PEPTIDES	2.1166549	0.0017623552
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	2.116056	0.0017134009
GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	2.1126387	0.0017586958
GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	2.108428	0.0017124143
GO_INTERFERON_GAMMA_PRODUCTION	2.0999718	0.0019260448
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	2.097294	0.0019200773
GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	2.0933318	0.0020375357
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	2.0897634	0.0021096612
GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE	2.076151	0.002683837
GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	2.0751028	0.0026228407
GO_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	2.0741353	0.0026022836
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	2.0711873	0.0026175322
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	2.0618055	0.0028465283
GO_ALPHA_BETA_T_CELL_ACTIVATION	2.061126	0.0028576667
GO_PROTEIN_FOLDING	2.05866	0.002968066
GO_LEUKOCYTE_APOPTOTIC_PROCESS	2.0583484	0.0029087048
GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	2.0581892	0.0028516713
GO_CELLULAR_RESPONSE_TO_HEAT	2.0557442	0.0030212055
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	2.053043	0.0031831847
GO_INTERLEUKIN_1_PRODUCTION	2.050868	0.0032174354
GO_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT	2.0501547	0.0031890604
GO_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION	2.047868	0.0032503565
REACTOME_ATTENUATION_PHASE	2.0421853	0.0034587658
GO_T_CELL_DIFFERENTIATION	2.0321548	0.0039181937
GO_CELL_KILLING	2.027503	0.0043326663
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES	2.0273728	0.0042604553
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	2.0219297	0.0046811206
GO_RESPONSE_TO_TEMPERATURE_STIMULUS	2.0212543	0.0046861744
GO_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	2.0197453	0.0046388567
GO_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	2.0195374	0.0046430547
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	2.0182767	0.0046748733
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT	2.0143468	0.0048295776
GO_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	2.012126	0.0048073884
GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	2.0113099	0.0048855566
GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	2.0105145	0.0048886132
GO_T_CELL_DIFFERENTIATION_IN_THYMUS	2.0102334	0.00489064
GO_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	2.0059087	0.0051554046
GO_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	2.0045142	0.0051994007
GO_INTERLEUKIN_12_PRODUCTION	2.0032794	0.0052194605
GO_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	2.0030315	0.005148927
GO_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	2.0011404	0.005214323
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	2.0003426	0.0052780905
GO_DEFENSE_RESPONSE_TO_BACTERIUM	1.9989823	0.0054049543
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.9953414	0.005591855
GO_REGULATION_OF_T_CELL_DIFFERENTIATION	1.99308	0.0057750614
GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1.991787	0.005807565
GO_DE_NOVO_PROTEIN_FOLDING	1.9917849	0.0057358667
GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	1.9912615	0.0057063494
GO_CELLULAR_RESPONSE_TO_CADMIUM_ION	1.9890939	0.0058589317
GO_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	1.9851307	0.006065262
GO_RESPONSE_TO_BACTERIUM	1.9815208	0.0063094483
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	1.9801717	0.006371765
GO_LYMPHOCYTE_DIFFERENTIATION	1.9796348	0.006337281
GO_MYELOID_CELL_APOPTOTIC_PROCESS	1.9724418	0.0068372306
GO_RESPONSE_TO_HEAT	1.9714077	0.00683615
GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	1.9713315	0.006760192
REACTOME_DECTIN_2_FAMILY	1.9687313	0.006853461
