NAME	NES	FDR.q.val
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	2.4065175	0
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	2.3725748	0
GO_KERATAN_SULFATE_BIOSYNTHETIC_PROCESS	2.367743	0
GO_KERATINIZATION	2.3262825	0
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS	2.3243349	0
GO_O_GLYCAN_PROCESSING	2.3200388	0.00020013774
REACTOME_KERATINIZATION	2.306422	0.00034323518
GO_CORNIFICATION	2.2919476	0.00030033078
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	2.2799466	0.0002669607
REACTOME_CELL_JUNCTION_ORGANIZATION	2.2777631	0.00024026464
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	2.1828918	0.0014366844
GO_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	2.1666617	0.002223987
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	2.1407044	0.0035515865
GO_AMINOGLYCAN_METABOLIC_PROCESS	2.128252	0.0040762895
GO_SKIN_DEVELOPMENT	2.1138282	0.0048655197
GO_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	2.1004868	0.0056264885
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.099055	0.0055104373
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.094003	0.005476019
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	2.0839477	0.006597903
GO_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	2.0766613	0.00687788
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	2.0762637	0.006550362
GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	2.0730932	0.006859777
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT	2.0699832	0.007145208
REACTOME_CELL_CELL_COMMUNICATION	2.062304	0.0075605004
GO_PROTEIN_O_LINKED_GLYCOSYLATION	2.0603383	0.007549384
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.0435517	0.010210551
REACTOME_CHOLESTEROL_BIOSYNTHESIS	2.0397108	0.010147694
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	2.0305614	0.011310662
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	2.0299163	0.0110872565
GO_EPIDERMAL_CELL_DIFFERENTIATION	2.0254164	0.011204101
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	2.0228896	0.011116443
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	2.0199714	0.011338097
GO_EPIDERMIS_DEVELOPMENT	2.017205	0.011548258
GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.0073643	0.013358585
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	2.0046656	0.013603662
GO_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	1.9923338	0.01589225
GO_REGULATION_OF_WOUND_HEALING	1.9917601	0.015496052
REACTOME_O_LINKED_GLYCOSYLATION	1.9876434	0.015793206
GO_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	1.9863622	0.015732538
