NAME	NES	FDR.q.val
REACTOME_CELL_CYCLE_CHECKPOINTS	2.9760215	0
GO_SISTER_CHROMATID_SEGREGATION	2.9332361	0
GO_NUCLEAR_CHROMOSOME_SEGREGATION	2.9271321	0
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION	2.9079192	0
GO_CHROMOSOME_SEGREGATION	2.8984354	0
GO_MITOTIC_NUCLEAR_DIVISION	2.8049607	0
REACTOME_CELL_CYCLE_MITOTIC	2.7907531	0
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	2.7902253	0
GO_REGULATION_OF_CHROMOSOME_SEGREGATION	2.7709913	0
REACTOME_MITOTIC_PROMETAPHASE	2.7201085	0
GO_DNA_DEPENDENT_DNA_REPLICATION	2.7021754	0
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	2.678799	0
GO_MEIOTIC_CELL_CYCLE_PROCESS	2.6666667	0
REACTOME_G2_M_CHECKPOINTS	2.663867	0
GO_ORGANELLE_FISSION	2.6500978	0
GO_DNA_REPLICATION	2.6329951	0
REACTOME_HOMOLOGY_DIRECTED_REPAIR	2.625603	0
GO_COLLAGEN_FIBRIL_ORGANIZATION	2.6231005	0
GO_CHROMOSOME_SEPARATION	2.6169007	0
GO_REGULATION_OF_NUCLEAR_DIVISION	2.6142678	0
GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	2.5981858	0
GO_MEIOTIC_CELL_CYCLE	2.5958037	0
REACTOME_DNA_REPLICATION	2.5905113	0
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	2.5847013	0
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	2.5833912	0
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	2.5828805	0
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE	2.5774858	0
GO_MEIOTIC_CHROMOSOME_SEGREGATION	2.5681078	0
GO_DNA_CONFORMATION_CHANGE	2.5680437	0
REACTOME_M_PHASE	2.5639496	0
GO_DNA_PACKAGING	2.5625846	0
GO_CHROMOSOME_LOCALIZATION	2.561914	0
GO_METAPHASE_PLATE_CONGRESSION	2.5445366	0
REACTOME_DNA_STRAND_ELONGATION	2.5332754	0
KEGG_CELL_CYCLE	2.5313044	0
GO_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	2.5176024	0
GO_REGULATION_OF_CHROMOSOME_SEPARATION	2.5114202	0
REACTOME_CHROMOSOME_MAINTENANCE	2.5056822	0
GO_MITOTIC_SPINDLE_ORGANIZATION	2.5048263	0
REACTOME_DNA_REPAIR	2.4707844	0
