NAME	NES	FDR.q.val
GO_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	2.0849783	0.051136438
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	2.0055182	0.10298613
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	1.973451	0.113681555
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	1.9446639	0.13286115
GO_KERATINIZATION	1.9339881	0.12755698
GO_CORNIFICATION	1.931828	0.108596064
REACTOME_REGULATED_NECROSIS	1.92872	0.0964503
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	1.9269526	0.0873641
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	1.9200728	0.08849101
REACTOME_KERATINIZATION	1.9099023	0.0934101
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	1.906308	0.08931578
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	1.9020274	0.08524242
GO_POSITIVE_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS	1.897287	0.08413941
GO_INACTIVATION_OF_MAPK_ACTIVITY	1.8768412	0.10240934
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	1.848814	0.13646057
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_DRUG	1.838981	0.1455577
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	1.8140749	0.18528482
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	1.7910252	0.2277891
GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	1.7906288	0.21704975
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	1.7807748	0.23167692
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	1.7572985	0.28573105
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	1.7430661	0.3168318
GO_REGULATION_OF_WOUND_HEALING	1.741961	0.3065619
REACTOME_DEPURINATION	1.7410483	0.29711998
GO_PEPTIDYL_THREONINE_DEPHOSPHORYLATION	1.7368195	0.29899558
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	1.7338859	0.29675078
GO_MATURATION_OF_SSU_RRNA	1.7332869	0.28729072
GO_IMPORT_ACROSS_PLASMA_MEMBRANE	1.7300551	0.2867827
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	1.7281739	0.28188163
GO_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	1.7258688	0.2787167
KEGG_APOPTOSIS	1.7238953	0.27543816
GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	1.722264	0.2708979
GO_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	1.7151649	0.28246605
GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	1.7110908	0.28476685
GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	1.7099761	0.2793858
GO_POSITIVE_CHEMOTAXIS	1.709573	0.27279374
GO_INNERVATION	1.7054789	0.27623382
REACTOME_TIE2_SIGNALING	1.6977403	0.290935
GO_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	1.6951362	0.2906474
GO_REGULATION_OF_LEUKOCYTE_PROLIFERATION	1.6934241	0.28835624
GO_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	1.6922203	0.28463724
GO_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.6906375	0.28275582
GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	1.681685	0.3008798
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	1.6804018	0.29771128
GO_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT	1.6790546	0.29481378
GO_POSITIVE_REGULATION_OF_HEART_CONTRACTION	1.6774428	0.2928135
GO_REGULATION_OF_NEURON_MIGRATION	1.6769387	0.28775504
GO_REGULATION_OF_RESPONSE_TO_WOUNDING	1.6709135	0.2985617
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS	1.6654024	0.30818728
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	1.6634094	0.30749917
GO_SENSORY_PERCEPTION_OF_PAIN	1.6582778	0.315206
GO_RESPONSE_TO_PROSTAGLANDIN	1.655368	0.31730026
GO_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	1.651243	0.3235292
GO_LEUKOCYTE_PROLIFERATION	1.6497118	0.32174924
GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_I_PROMOTER	1.6477749	0.32130226
GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	1.6452845	0.32238138
GO_NEGATIVE_REGULATION_OF_ANION_TRANSPORT	1.6434923	0.3217799
GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	1.6408577	0.3242996
GO_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	1.6348568	0.33574474
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	1.6338896	0.33316097
GO_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY	1.6337676	0.3279916
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	1.6332098	0.3242733
GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	1.6311266	0.32477438
GO_RESPONSE_TO_FUNGUS	1.6267239	0.33179954
GO_RRNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX_EXPORT_FROM_NUCLEUS	1.6267202	0.3266949
GO_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_	1.6225064	0.3334655
GO_NEGATIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	1.620393	0.3345338
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	1.6185987	0.33457643
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	1.617654	0.33242399
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	1.6163688	0.33110586
GO_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS	1.6141068	0.33257264
GO_REGULATION_OF_BONE_REMODELING	1.6102996	0.33902493
GO_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1.6049521	0.3493199
REACTOME_HDACS_DEACETYLATE_HISTONES	1.5955205	0.37320912
GO_RESPONSE_TO_AMINE	1.5933193	0.37534434
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	1.5911772	0.37662265
GO_RIBOSOME_BIOGENESIS	1.5895174	0.37683374
REACTOME_NOD1_2_SIGNALING_PATHWAY	1.5887016	0.37443662
GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	1.5815554	0.391442
GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION	1.581207	0.3876065
GO_MATURATION_OF_LSU_RRNA	1.580719	0.38433138
GO_VASODILATION	1.5796014	0.3831825
GO_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	1.5790089	0.3803857
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	1.5779548	0.37890613
GO_TERMINATION_OF_RNA_POLYMERASE_I_TRANSCRIPTION	1.5775137	0.37560698
GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1.5770698	0.3725998
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	1.5762031	0.37074703
REACTOME_DNA_METHYLATION	1.5754586	0.36858463
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	1.573236	0.3708986
GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS	1.572549	0.3689426
GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	1.5709746	0.3694944
