NAME	NES	FDR.q.val
GO_PROTEIN_FOLDING	2.3658004	0
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	2.2105448	0.010929025
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	2.1759667	0.014160849
GO_CHAPERONE_MEDIATED_PROTEIN_FOLDING	2.1691768	0.013035896
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	2.1690695	0.010428717
GO_MYOFIBRIL_ASSEMBLY	2.1616647	0.010097951
GO_MUSCLE_CELL_DEVELOPMENT	2.0958552	0.026814092
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR	2.0957258	0.023462329
GO_PROTEIN_REFOLDING	2.0727289	0.030149974
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	2.0653424	0.030897547
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2PLUS	2.0578609	0.03193148
GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	2.056487	0.030281032
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	2.053263	0.02935467
GO_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	2.0513692	0.028381692
GO_NEUTRAL_LIPID_CATABOLIC_PROCESS	2.0481198	0.028199797
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	2.0385911	0.030746873
GO_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	2.032469	0.031220887
GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	2.0306969	0.030225752
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	2.0282307	0.029590553
GO_POSITIVE_REGULATION_OF_AXON_EXTENSION	1.9820292	0.054169152
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1.981078	0.052221797
GO_CHONDROITIN_SULFATE_BIOSYNTHETIC_PROCESS	1.9808856	0.049958684
GO_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	1.9720408	0.0543275
KEGG_PROTEASOME	1.9681429	0.054996844
GO_RESPONSE_TO_FATTY_ACID	1.9666564	0.05371742
GO_PEPTIDYL_PROLINE_MODIFICATION	1.9623783	0.054402944
GO_BONE_GROWTH	1.9610847	0.053062975
GO_PLATELET_DEGRANULATION	1.9578145	0.053419378
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	1.9567837	0.0521635
REACTOME_ELASTIC_FIBRE_FORMATION	1.9515207	0.053824898
GO_CYTOKINE_METABOLIC_PROCESS	1.949679	0.05326577
GO_COLLAGEN_FIBRIL_ORGANIZATION	1.9490696	0.051904522
GO_RESPONSE_TO_MISFOLDED_PROTEIN	1.9479206	0.050994728
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1.9465115	0.050245475
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1.9427589	0.05133653
GO_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY	1.9415711	0.05061745
GO_STRIATED_MUSCLE_CELL_DIFFERENTIATION	1.9372038	0.0520676
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	1.9324179	0.053440478
GO_TISSUE_REGENERATION	1.9293345	0.053998366
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	1.9284492	0.053135008
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	1.9261081	0.053735573
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	1.9218138	0.054587204
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	1.9190909	0.055073842
GO_GROWTH_PLATE_CARTILAGE_DEVELOPMENT	1.9173837	0.054676708
GO_CARDIAC_MYOFIBRIL_ASSEMBLY	1.9119325	0.05712046
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	1.9093497	0.057433657
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	1.9080361	0.057240885
GO_CELL_CELL_RECOGNITION	1.9027755	0.05930774
GO_CARDIAC_CELL_DEVELOPMENT	1.9019568	0.058419608
GO_MEMBRANE_RAFT_ORGANIZATION	1.8963976	0.06107795
GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	1.8935723	0.062046487
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	1.8890717	0.06421334
REACTOME_SYNDECAN_INTERACTIONS	1.8786892	0.070399754
GO_ANTIMICROBIAL_HUMORAL_RESPONSE	1.8752351	0.07152321
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	1.8744673	0.070839025
GO_SUPRAMOLECULAR_FIBER_ORGANIZATION	1.8682722	0.07407593
REACTOME_CELLULAR_RESPONSES_TO_STRESS	1.8663483	0.07435448
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	1.8575376	0.08067832
GO_POSITIVE_REGULATION_OF_AXONOGENESIS	1.8571651	0.07951613
GO_ENDOCHONDRAL_BONE_MORPHOGENESIS	1.852994	0.08150831
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1.8521079	0.08070772
REACTOME_HSF1_ACTIVATION	1.8520973	0.079405986
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	1.8519677	0.078184225
GO_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION	1.8511744	0.077702865
