NAME	NES	FDR.q.val
GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	2.5452886	0
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2.4671845	0
GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	2.4483547	0
GO_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	2.4391992	0
GO_B_CELL_MEDIATED_IMMUNITY	2.4229968	0
GO_LYMPHOCYTE_MEDIATED_IMMUNITY	2.4056098	0
REACTOME_COMPLEMENT_CASCADE	2.3954895	0
GO_COMPLEMENT_ACTIVATION	2.3787417	0
GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	2.374148	0
GO_ADAPTIVE_IMMUNE_RESPONSE	2.3015313	0
GO_HUMORAL_IMMUNE_RESPONSE	2.2522407	0.00042637263
GO_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	2.2374892	0.000650127
GO_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	2.206627	0.0007210026
GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	2.2042453	0.0006695024
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	2.2037714	0.0006248689
REACTOME_HSF1_ACTIVATION	2.1975574	0.0007777652
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION	2.1967099	0.0007320143
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	2.174801	0.0017150098
GO_CHAPERONE_MEDIATED_PROTEIN_FOLDING	2.1692414	0.0019490615
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	2.1587365	0.0020839402
GO_ALPHA_BETA_T_CELL_DIFFERENTIATION	2.1560402	0.001984705
GO_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	2.1458797	0.0020383918
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	2.1444693	0.0020148885
GO_NEGATIVE_REGULATION_OF_T_CELL_DIFFERENTIATION	2.1224637	0.0028256546
GO_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	2.1221986	0.0027126286
GO_CELL_KILLING	2.119785	0.0026677863
GO_ENDOCRINE_PROCESS	2.1117036	0.0027933323
GO_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	2.0991023	0.0032422573
GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	2.0945668	0.0032888486
GO_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	2.0938454	0.003230547
REACTOME_DECTIN_2_FAMILY	2.0932891	0.0031263358
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	2.0909352	0.0033646314
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE	2.0855737	0.003540148
GO_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	2.084475	0.0035271437
GO_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT	2.083495	0.0034704613
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	2.07055	0.004659405
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	2.0664258	0.004785777
REACTOME_ANTIMICROBIAL_PEPTIDES	2.063858	0.004981736
GO_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	2.0608933	0.004935124
GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	2.0583243	0.005007885
GO_INTERFERON_GAMMA_PRODUCTION	2.0563278	0.0050356723
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	2.055996	0.0049157753
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	2.0559702	0.004801455
GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE	2.054919	0.0047611273
GO_MACROPHAGE_ACTIVATION	2.0504851	0.005027151
GO_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	2.036492	0.006255749
GO_RESPONSE_TO_INTERFERON_GAMMA	2.0343313	0.00632272
GO_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	2.033665	0.0062226155
GO_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	2.0324447	0.0061598313
REACTOME_ATTENUATION_PHASE	2.0290685	0.0065001175
GO_CELLULAR_RESPONSE_TO_HEAT	2.0259275	0.006644273
GO_ALPHA_BETA_T_CELL_ACTIVATION	2.01448	0.007849098
REACTOME_KERATINIZATION	2.0104713	0.008257223
GO_INTERLEUKIN_12_PRODUCTION	2.0062177	0.00835806
GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	2.0041292	0.008345824
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	2.0029902	0.008253307
GO_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	2.0019565	0.00827154
GO_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	2.0018203	0.008128927
GO_RESPONSE_TO_TEMPERATURE_STIMULUS	2.0010846	0.008095121
GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.998408	0.008168019
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	1.9960486	0.008286422
GO_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.9922969	0.008626232
GO_KERATINIZATION	1.9911261	0.008709919
GO_LEUKOCYTE_APOPTOTIC_PROCESS	1.986786	0.008959526
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	1.986439	0.008868934
GO_T_CELL_DIFFERENTIATION	1.9829261	0.009199254
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	1.9791943	0.00954449
GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	1.9779472	0.009561781
GO_CORNIFICATION	1.9779259	0.009423204
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	1.9757551	0.009508906
GO_T_CELL_APOPTOTIC_PROCESS	1.9741828	0.009657323
GO_RESPONSE_TO_HEAT	1.9710041	0.010230808
GO_HINDLIMB_MORPHOGENESIS	1.9704236	0.010132623
GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	1.9671521	0.010557758
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	1.9629112	0.010993073
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	1.9623603	0.010888812
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.9617426	0.010887839
GO_RESPONSE_TO_BACTERIUM	1.9615455	0.010827362
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	1.959712	0.011141015
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	1.95068	0.012487914
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1.9474225	0.012961479
GO_POSITIVE_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY	1.9470987	0.01284135
GO_INTERLEUKIN_8_PRODUCTION	1.9468026	0.012704971
GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1.9459786	0.012755253
GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY	1.9440368	0.012952691
GO_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	1.9423466	0.013052006
GO_INTERLEUKIN_1_PRODUCTION	1.9423026	0.012901984
GO_MYELOID_CELL_APOPTOTIC_PROCESS	1.9384682	0.013420222
GO_PROTEIN_FOLDING	1.9382149	0.013286677
GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1.9332932	0.014182755
GO_ACUTE_PHASE_RESPONSE	1.9279763	0.014909604
GO_EPIDERMIS_DEVELOPMENT	1.9235098	0.015642624
REACTOME_ANTIGEN_PRESENTATION:_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	1.9219801	0.015854906
GO_FORELIMB_MORPHOGENESIS	1.9211518	0.01593196
GO_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	1.9202931	0.015958829
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	1.9190679	0.01617583
GO_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	1.9175514	0.016474098
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	1.9172068	0.016353708
GO_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	1.9170498	0.016265731
GO_INTERLEUKIN_8_SECRETION	1.9167861	0.016149672
GO_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS	1.9129871	0.016738987
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT	1.911307	0.016771566
GO_DE_NOVO_PROTEIN_FOLDING	1.9091114	0.01723741
GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	1.9076358	0.017310446
GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	1.9059161	0.017368179
GO_REGULATION_OF_LYMPHOCYTE_ACTIVATION	1.9049481	0.017392838
GO_MYOTUBE_DIFFERENTIATION	1.9047731	0.017272912
GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	1.9046781	0.01712703
GO_DEFENSE_RESPONSE_TO_BACTERIUM	1.9044416	0.017026726
GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	1.9035387	0.016983945
GO_REGULATION_OF_T_CELL_DIFFERENTIATION	1.9020592	0.017235573
